,X,Y,Z,azimuth,reflectivity,laser_id,,,,,vertical_angle
20656,-15.3114,-0.748851,-0.26758,26720,47,14,,,,,-1
20657,-15.4828,-0.754527,4.15353,26721,45,15,,,,,15
20658,-8.96327,-0.427401,-2.40443,26727,20,0,,,,,-15
20659,-15.3464,-0.729084,0.268174,26728,72,1,,,,,1
20660,-11148,-0.527674,-2.57659,26729,14,2,,,,,-13
20661,-15.3657,-0.727315,0.806183,26729,65,3,,,,,3
20662,-12.8745,-0.607144,-2.50532,26730,12,4,,,,,-11
20663,-15.3683,-0.722061,1.34603,26731,82,5,,,,,5
20664,-15.2628,-0.714437,-2.42004,26732,37,6,,,,,-9
20665,-15.4173,-0.718973,1.89507,26733,86,7,,,,,7
20666,-15.2846,-0.71011,-1.87874,26734,81,8,,,,,-7
20667,-17.2562,-0.79869,2.73604,26735,11,9,,,,,9
20668,-15.2872,-0.707555,-1.33889,26735,40,10,,,,,-5
20669,-15.4658,-0.713117,3.00944,26736,62,11,,,,,11
20670,-17.0805,-0.784584,-0.896096,26737,4,12,,,,,-3
20671,-15.4782,-0.708277,3.57717,26738,58,13,,,,,13
20672,-15.3218,-0.698436,-0.26772,26739,47,14,,,,,-1
20673,-15.4967,-0.70641,4.15663,26739,43,15,,,,,15
20674,-8.96084,-0.39594,-2.40339,26747,16,0,,,,,-15
20675,-15.3528,-0.675687,0.268243,26748,69,1,,,,,1
20676,-11.1653,-0.48944,-2.58019,26749,14,2,,,,,-13
20677,-15.3941,-0.674812,0.807544,26749,67,3,,,,,3
20678,-12.8843,-0.562543,-2.50685,26750,12,4,,,,,-11
20679,-15.3886,-0.669191,1.3476,26751,85,5,,,,,5
20680,-15.2711,-0.661412,-2.42098,26752,51,6,,,,,-9
20681,-15.4356,-0.665836,1.89702,26753,86,7,,,,,7
20682,-15.2989,-0.657263,-1.8802,26754,71,8,,,,,-7
20683,-17.0951,-0.731441,2.71007,26755,11,9,,,,,9
20684,-15.3055,-0.65487,-1.34028,26755,47,10,,,,,-5
20685,-15476,-0.659462,3.01097,26756,62,11,,,,,11
20686,-16.9674,-0.720046,-0.890025,26757,4,12,,,,,-3
20687,-15.5079,-0.655395,3.58347,26758,58,13,,,,,13
20688,-15.3521,-0.646127,-0.268209,26759,47,14,,,,,-1
20689,-15.5106,-0.6528,4.15974,26759,43,15,,,,,15
20690,-8.9641,-0.364737,-2.40391,26767,20,0,,,,,-15
20691,-15375,-0.622901,0.268593,26768,69,1,,,,,1
20692,-11128,-0.448892,-2.57119,26769,14,2,,,,,-13
20693,-15.4184,-0.619267,0.808695,26770,65,3,,,,,3
20694,-12.8921,-0.517801,-2.50799,26770,15,4,,,,,-11
20695,-15.4187,-0.616585,1.35004,26771,87,5,,,,,5
20696,-15.2911,-0.608809,-2.4238,26772,25,6,,,,,-9
20697,-15.4498,-0.612424,1.89848,26773,84,7,,,,,7
20698,-15.3289,-0.604952,-1.88361,26774,78,8,,,,,-7
20699,-16.9316,-0.668204,2.68379,26774,9,9,,,,,9
20700,-15.3415,-0.60277,-1.34324,26775,54,10,,,,,-5
20701,-15.4959,-0.606127,3.0144,26776,66,11,,,,,11
20702,-16.7782,-0.653353,-0.879977,26777,4,12,,,,,-3
20703,-15.5334,-0.602165,3.58887,26778,57,13,,,,,13
20704,-15.3762,-0.593382,-0.268593,26779,54,14,,,,,-1
20705,-15.5399,-0.596984,4.16699,26780,43,15,,,,,15
20706,-8.9576,-0.333157,-2.40184,26787,13,0,,,,,-15
20707,-15.3951,-0.569894,0.268907,26788,63,1,,,,,1
20708,-11.1139,-0.409471,-2.56759,26789,14,2,,,,,-13
20709,-15.4343,-0.568649,0.809428,26789,67,3,,,,,3
20710,-12.9056,-0.473227,-2.51028,26790,15,4,,,,,-11
20711,-15.4487,-0.563777,1.35248,26791,87,5,,,,,5
20712,-15.3168,-0.55629,-2.42755,26792,54,6,,,,,-9
20713,-15.4677,-0.559064,1.90043,26793,88,7,,,,,7
20714,-15.3309,-0.551441,-1.88361,26794,53,8,,,,,-7
20715,-16.7701,-0.600277,2.65782,26795,11,9,,,,,9
20716,-15.3714,-0.550212,-1.34568,26795,60,10,,,,,-5
20717,-15.5175,-0.552731,3.01822,26796,66,11,,,,,11
20718,-16.6367,-0.589688,-0.87244,26797,4,12,,,,,-3
20719,-15.5432,-0.548214,3.59067,26798,57,13,,,,,13
20720,-15.4142,-0.540968,-0.269221,26799,54,14,,,,,-1
20721,-15.5612,-0.54341,4.17216,26800,47,15,,,,,15
20722,-8.97608,-0.302472,-2.4065,26807,20,0,,,,,-15
20723,-15419,-0.516889,0.269291,26808,65,1,,,,,1
20724,-11127,-0.371064,-2.57029,26809,14,2,,,,,-13
20725,-15.4442,-0.515036,0.809847,26809,69,3,,,,,3
20726,-12.9091,-0.428241,-2.51066,26810,19,4,,,,,-11
20727,-15.4724,-0.51057,1.3544,26811,91,5,,,,,5
20728,-15.3404,-0.503533,-2.43099,26812,37,6,,,,,-9
20729,-15.4894,-0.505716,1.90287,26813,90,7,,,,,7
20730,-15.3446,-0.498309,-1.88507,26814,69,8,,,,,-7
20731,-16.6219,-0.53979,2.63404,26814,11,9,,,,,9
20732,-15.3931,-0.497196,-1.34743,26815,60,10,,,,,-5
20733,-15.5468,-0.499444,3.02356,26816,66,11,,,,,11
20734,-16447,-0.525489,-0.862392,26817,4,12,,,,,-3
20735,-15.5645,-0.494573,3.59517,26818,61,13,,,,,13
20736,-15.4279,-0.487538,-0.26943,26819,57,14,,,,,-1
20737,-15.5939,-0.490059,4.18045,26820,45,15,,,,,15
20738,-8.95584,-0.270497,-2.40081,26827,13,0,,,,,-15
20739,-15.4487,-0.463904,0.269779,26828,72,1,,,,,1
20740,-11.1321,-0.332337,-2.57119,26829,14,2,,,,,-13
20741,-15.4679,-0.461778,0.810998,26829,63,3,,,,,3
20742,-12.9204,-0.383468,-2.51257,26830,18,4,,,,,-11
20743,-15.4881,-0.45697,1.35562,26831,90,5,,,,,5
20744,-15.3579,-0.450446,-2.43349,26832,23,6,,,,,-9
20745,-15.5228,-0.452571,1.90677,26833,90,7,,,,,7
20746,-15.3681,-0.445376,-1.88776,26834,27,8,,,,,-7
20747,-16.4539,-0.476844,2.60714,26834,11,9,,,,,9
20748,-15.3848,-0.443174,-1.34656,26835,22,10,,,,,-5
20749,-15.5681,-0.445734,3.02738,26836,67,11,,,,,11
20750,-15.5823,-0.443418,-0.816964,26837,4,12,,,,,-3
20751,-15.5856,-0.440791,3.59967,26838,61,13,,,,,13
20752,-15.4415,-0.434019,-0.26964,26839,54,14,,,,,-1
20753,-15.6071,-0.435947,4.18355,26840,43,15,,,,,15
20754,-8.96832,-0.239543,-2.40391,26847,13,0,,,,,-15
20755,-15.4662,-0.410399,0.270059,26848,65,1,,,,,1
20756,-11.1332,-0.293477,-2.57119,26849,14,2,,,,,-13
20757,-15.4933,-0.408414,0.812254,26849,63,3,,,,,3
20758,-12.9491,-0.339084,-2.51792,26850,16,4,,,,,-11
20759,-15.5055,-0.403318,1.35701,26851,87,5,,,,,5
20760,-15.3791,-0.397344,-2.43662,26852,43,6,,,,,-9
20761,-15.5441,-0.398893,1.90921,26853,90,7,,,,,7
20762,-15.3993,-0.392487,-1.89141,26854,58,8,,,,,-7
20763,-16.3093,-0.415681,2.58398,26854,11,9,,,,,9
20764,-15.4162,-0.390224,-1.34917,26855,58,10,,,,,-5
20765,-15.5872,-0.391833,3.03081,26856,64,11,,,,,11
20766,-15.5318,-0.387727,-0.814243,26857,72,12,,,,,-3
20767,-15.6105,-0.386964,3.60507,26858,63,13,,,,,13
20768,-15459,-0.380509,-0.269919,26859,54,14,,,,,-1
20769,-15.6278,-0.384665,4.18873,26859,42,15,,,,,15
20770,-8.96717,-0.208191,-2.40339,26867,16,0,,,,,-15
20771,-15.4815,-0.356732,0.270303,26868,74,1,,,,,1
20772,-11.1108,-0.254079,-2.56579,26869,14,2,,,,,-13
20773,-15.5226,-0.354968,0.813719,26869,63,3,,,,,3
20774,-12.9659,-0.294238,-2.52097,26870,18,4,,,,,-11
20775,-15.5307,-0.349729,1.35911,26871,85,5,,,,,5
20776,-15.4001,-0.3441,-2.43975,26872,34,6,,,,,-9
20777,-15.5573,-0.344895,1.91067,26873,86,7,,,,,7
20778,-15.4343,-0.339473,-1.89556,26874,73,8,,,,,-7
20779,-15.6609,-0.344458,2.48105,26874,43,9,,,,,9
20780,-15.4553,-0.337235,-1.35248,26875,83,10,,,,,-5
20781,-15.6003,-0.337676,3.0331,26876,64,11,,,,,11
20782,-15.4632,-0.332008,-0.810579,26877,68,12,,,,,-3
20783,-15639,-0.333052,3.61136,26878,64,13,,,,,13
20784,-15.4922,-0.32722,-0.270477,26879,54,14,,,,,-1
20785,-15.6523,-0.327869,4.19494,26880,43,15,,,,,15
20786,-8.96205,-0.176774,-2.40184,26887,13,0,,,,,-15
20787,-15.5127,-0.303275,0.270826,26888,72,1,,,,,1
20788,-11096,-0.214991,-2.56219,26889,16,2,,,,,-13
20789,-15.5278,-0.30086,0.813929,26889,63,3,,,,,3
20790,-12.9845,-0.249316,-2.5244,26890,18,4,,,,,-11
20791,-15.5498,-0.295856,1.36068,26891,84,5,,,,,5
20792,-15.4269,-0.290825,-2.44382,26892,54,6,,,,,-9
20793,-15.5783,-0.290958,1.91311,26893,88,7,,,,,7
20794,-15.4473,-0.285816,-1.89702,26894,65,8,,,,,-7
20795,-15.6364,-0.289314,2.47698,26894,63,9,,,,,9
20796,-15.4803,-0.283722,-1.35457,26895,85,10,,,,,-5
20797,-15.6269,-0.283682,3.03806,26896,61,11,,,,,11
20798,-15.4862,-0.278424,-0.811731,26897,68,12,,,,,-3
20799,-15.6479,-0.278598,3.61316,26898,63,13,,,,,13
20800,-15.5152,-0.273528,-0.270861,26899,49,14,,,,,-1
20801,-15.6745,-0.276337,4.20063,26899,40,15,,,,,15
20802,-8.96261,-0.14549,-2.40184,26907,13,0,,,,,-15
20803,-15.5376,-0.24951,0.271245,26908,72,1,,,,,1
20804,-11.0967,-0.176258,-2.56219,26909,16,2,,,,,-13
20805,-15.5487,-0.246973,0.814976,26909,65,3,,,,,3
20806,-12.9971,-0.204175,-2.52669,26910,19,4,,,,,-11
20807,-15.5826,-0.242071,1.36346,26911,81,5,,,,,5
20808,-15.4436,-0.237216,-2.44632,26912,31,6,,,,,-9
20809,-15603,-0.23694,1.91603,26913,86,7,,,,,7
20810,-15.4641,-0.232131,-1.89897,26914,81,8,,,,,-7
20811,-15.6472,-0.232148,2.47855,26915,64,9,,,,,9
20812,-15.5071,-0.230069,-1.35684,26915,94,10,,,,,-5
20813,-15.6513,-0.229477,3.04264,26916,60,11,,,,,11
20814,-15.5031,-0.224597,-0.812568,26917,68,12,,,,,-3
20815,-15.6604,-0.224143,3.61586,26918,64,13,,,,,13
20816,-15.5281,-0.219538,-0.271071,26919,47,14,,,,,-1
20817,-15.7006,-0.219235,4.20736,26920,45,15,,,,,15
20818,-8.96886,-0.114278,-2.40339,26927,13,0,,,,,-15
20819,-15.5664,-0.195623,0.271734,26928,72,1,,,,,1
20820,-11.0894,-0.137425,-2.56039,26929,16,2,,,,,-13
20821,-15.5834,-0.193117,0.816755,26929,69,3,,,,,3
20822,-13.0115,-0.158973,-2.52936,26930,21,4,,,,,-11
20823,-15.5913,-0.187772,1.36416,26931,81,5,,,,,5
20824,-15474,-0.183658,-2.45102,26932,43,6,,,,,-9
20825,-15.6295,-0.182776,1.9192,26933,78,7,,,,,7
20826,-15.4807,-0.178333,-1.90092,26934,42,8,,,,,-7
20827,-15642,-0.180191,2.47761,26934,59,9,,,,,9
20828,-15656,-0.174886,3.0434,26936,39,11,,,,,11
20829,-15.5357,-0.170831,-0.814243,26937,72,12,,,,,-3
20830,-15.6981,-0.169877,3.62441,26938,66,13,,,,,13
20831,-15.5507,-0.165567,-0.271455,26939,40,14,,,,,-1
20832,-15.7128,-0.167293,4.21047,26939,43,15,,,,,15
20833,-8.94989,-0.082791,-2.39822,26947,13,0,,,,,-15
20834,-15545,-0.141086,0.27135,26948,22,1,,,,,1
20835,-11082,-0.0986459,-2.55859,26949,16,2,,,,,-13
20836,-15.5341,-0.138275,0.814138,26949,13,3,,,,,3
20837,-13.0394,-0.113793,-2.53471,26950,19,4,,,,,-11
20838,-15.5321,-0.132836,1.35893,26951,18,5,,,,,5
20839,-14.6706,-0.122907,-2.32368,26952,2,6,,,,,-9
20840,-15.6742,-0.120371,3.04684,26956,8,11,,,,,11
20841,-15.5522,-0.11672,-0.81508,26957,12,12,,,,,-3
20842,-15724,-0.115265,3.63026,26958,66,13,,,,,13
20843,-15.5312,-0.111141,-0.271106,26959,7,14,,,,,-1
20844,-15.7326,-0.109836,4.21564,26960,42,15,,,,,15
20845,-8.95011,-0.0531117,-2.39822,26966,13,0,,,,,-15
20846,-15.5334,-0.0894668,0.271141,26967,15,1,,,,,1
20847,-11.0667,-0.0618089,-2.55499,26968,16,2,,,,,-13
20848,-15.6163,-0.0844934,0.81843,26969,13,3,,,,,3
20849,-13.0555,-0.0706375,-2.53776,26969,18,4,,,,,-11
20850,-15.6361,-0.081871,1368,26970,13,5,,,,,5
20851,-15.5006,-0.0784562,-2.45508,26971,5,6,,,,,-9
20852,-15.6602,-0.0765308,1.92285,26972,13,7,,,,,7
20853,-15.5352,-0.0732083,-1.9075,26973,13,8,,,,,-7
20854,-15.7021,-0.0739949,2487,26973,12,9,,,,,9
20855,-15.5564,-0.0705933,-1.36102,26974,15,10,,,,,-5
20856,-15.7078,-0.0685389,3.05333,26975,10,11,,,,,11
20857,-15.5705,-0.0652219,-0.816022,26976,8,12,,,,,-3
20858,-15.7515,-0.0632311,3.63656,26977,61,13,,,,,13
20859,-15.5995,-0.0598981,-0.272292,26978,7,14,,,,,-1
20860,-15.7561,-0.0604992,4.22186,26978,45,15,,,,,15
20861,-8.9657,-0.0219074,-2.40236,26986,10,0,,,,,-15
20862,-15.6056,-0.035408,0.272397,26987,13,1,,,,,1
20863,-11.0357,-0.0231131,-2.5478,26988,16,2,,,,,-13
20864,-15.6525,-0.0300507,0.820314,26989,40,3,,,,,3
20865,-13.0792,-0.0251102,-2.54234,26989,19,4,,,,,-11
20866,-15.6621,-0.0273356,1.37026,26990,52,5,,,,,5
20867,-15.5403,-0.0244106,-2.46134,26991,11,6,,,,,-9
20868,-15.6941,-0.0219131,1927,26992,61,7,,,,,7
20869,-15.5472,-0.0189945,-1.90896,26993,29,8,,,,,-7
20870,-15.7358,-0.0164785,2.49231,26994,43,9,,,,,9
20871,-15.6004,-0.0163367,-1.36486,26994,54,10,,,,,-5
20872,-15.7296,-0.0137267,3.05752,26995,49,11,,,,,11
20873,-15.5706,-0.0108704,-0.816022,26996,38,12,,,,,-3
20874,-15.7634,-0.00825367,3.63926,26997,59,13,,,,,13
20875,-15.6336,-0.00545716,-0.272886,26998,19,14,,,,,-1
20876,-15.7871,-0.00275537,4.23014,26999,43,15,,,,,15
20877,-8.96379,0.0109513,-2.40184,27007,13,0,,,,,-15
20878,-15.6376,0.0218342,0.272956,27008,54,1,,,,,1
20879,-11.0396,0.017341,-2.5487,27009,16,2,,,,,-13
20880,-15.6705,0.0273502,0.821256,27010,58,3,,,,,3
20881,-13091,0.0228481,-2.54463,27010,21,4,,,,,-11
20882,-15698,0.030138,1.3734,27011,79,5,,,,,5
20883,-15.56,0.0325889,-2.46447,27012,31,6,,,,,-9
20884,-15.7219,0.0356719,1.93041,27013,86,7,,,,,7
20885,-15567,0.0380375,-1.9114,27014,58,8,,,,,-7
20886,-15.7536,0.0384933,2.49513,27014,70,9,,,,,9
20887,-15.6103,0.0408678,-1.36573,27015,63,10,,,,,-5
20888,-15.7727,0.0440459,3.06592,27016,67,11,,,,,11
20889,-15.6205,0.0463471,-0.818639,27017,72,12,,,,,-3
20890,-15623,0.0490812,3.60687,27018,85,13,,,,,13
20891,-15.6415,0.0518695,-0.273025,27019,49,14,,,,,-1
20892,-15.8121,0.0524352,4.23687,27019,40,15,,,,,15
20893,-8.9579,0.0422134,-2.40029,27027,10,0,,,,,-15
20894,-15.6734,0.0765954,0.273584,27028,69,1,,,,,1
20895,-11.0473,0.0559157,-2.5505,27029,16,2,,,,,-13
20896,-15.6922,0.0821652,0.822407,27030,60,3,,,,,3
20897,-13.1065,0.0686261,-2.54768,27030,21,4,,,,,-11
20898,-15.7098,0.0849988,1.37445,27031,90,5,,,,,5
20899,-15.5894,0.0870687,-2.46916,27032,51,6,,,,,-9
20900,-15.7435,0.0906771,1.93309,27033,84,7,,,,,7
20901,-15.5926,0.0925296,-1.91457,27034,48,8,,,,,-7
20902,-15.7672,0.0963173,2.49732,27035,64,9,,,,,9
20903,-15.5722,0.0951265,-1.36242,27035,31,10,,,,,-5
20904,-15.7941,0.0992384,3.07012,27036,66,11,,,,,11
20905,-15.6422,0.101014,-0.81979,27037,68,12,,,,,-3
20906,-15.6383,0.103719,3.61046,27038,90,13,,,,,13
20907,-15.6633,0.106618,-0.273409,27039,47,14,,,,,-1
20908,-15.8311,0.110524,4.24204,27040,40,15,,,,,15
20909,-8.94805,0.0718411,-2.3977,27046,6,0,,,,,-15
20910,-15.6831,0.128652,0.273758,27047,65,1,,,,,1
20911,-11.0548,0.0926148,-2.55229,27048,16,2,,,,,-13
20912,-15.7179,0.134424,0.823768,27049,58,3,,,,,3
20913,-13.1396,0.112374,-2.55417,27049,22,4,,,,,-11
20914,-15.7233,0.137215,1.37567,27050,84,5,,,,,5
20915,-15.6068,0.138923,-2.47198,27051,25,6,,,,,-9
20916,-15763,0.143064,1.93553,27052,84,7,,,,,7
20917,-15618,0.144475,-1.91774,27053,40,8,,,,,-7
20918,-15.7905,0.14607,2.50107,27053,69,9,,,,,9
20919,-15.5599,0.146653,-1.36137,27054,20,10,,,,,-5
20920,-15.8211,0.151877,3.07546,27055,64,11,,,,,11
20921,-15.6618,0.15308,-0.820837,27056,68,12,,,,,-3
20922,-15.6593,0.15579,3.61541,27057,81,13,,,,,13
20923,-15.6848,0.158781,-0.273793,27058,49,14,,,,,-1
20924,-15.8462,0.160415,4.24619,27058,39,15,,,,,15
20925,-8.96513,0.103275,-2.40236,27066,10,0,,,,,-15
20926,-15.7025,0.183629,0.274107,27067,69,1,,,,,1
20927,-11.0271,0.130879,-2546,27068,16,2,,,,,-13
20928,-15.7472,0.18965,0.825338,27069,60,3,,,,,3
20929,-13147,0.158334,-2.5557,27069,19,4,,,,,-11
20930,-15.7546,0.192489,1.37846,27070,81,5,,,,,5
20931,-15.6221,0.193596,-2.47448,27071,57,6,,,,,-9
20932,-15.7842,0.198361,1.93821,27072,78,7,,,,,7
20933,-15.6671,0.199623,-1.92383,27073,78,8,,,,,-7
20934,-15.8215,0.201591,2.50608,27073,73,9,,,,,9
20935,-15.5872,0.201326,-1.36381,27074,11,10,,,,,-5
20936,-15.8284,0.207205,3.07699,27075,64,11,,,,,11
20937,-17.0831,0.226611,-0.895364,27076,27,12,,,,,-3
20938,-15.6801,0.210738,3.62036,27077,89,13,,,,,13
20939,-15.7122,0.213912,-0.274282,27078,47,14,,,,,-1
20940,-15.8783,0.216174,4.25499,27078,42,15,,,,,15
20941,-8.95119,0.134366,-2.39873,27086,13,0,,,,,-15
20942,-15.7338,0.238926,0.274666,27087,69,1,,,,,1
20943,-11.0149,0.16919,-2.5433,27088,13,2,,,,,-13
20944,-15.7605,0.242083,0.826071,27088,58,3,,,,,3
20945,-13.1758,0.204681,-2.56142,27089,25,4,,,,,-11
20946,-15.7758,0.247826,1.38037,27090,79,5,,,,,5
20947,-15645,0.248502,-2.47823,27091,37,6,,,,,-9
20948,-15.8072,0.253839,1.94113,27092,76,7,,,,,7
20949,-15.6623,0.254246,-1.92334,27093,61,8,,,,,-7
20950,-15.8424,0.25717,2.50952,27093,75,9,,,,,9
20951,-15.5983,0.25593,-1.36486,27094,6,10,,,,,-5
20952,-15857,0.262943,3.08271,27095,61,11,,,,,11
20953,-17.1201,0.286877,-0.897352,27096,4,12,,,,,-3
20954,-15.8761,0.268802,3.6658,27097,50,13,,,,,13
20955,-15.7453,0.269337,-0.274875,27098,45,14,,,,,-1
20956,-15.9007,0.271995,4.2612,27098,43,15,,,,,15
20957,-8.9584,0.165754,-2.40081,27106,16,0,,,,,-15
20958,-15.7569,0.294294,0.275085,27107,65,1,,,,,1
20959,-11.0104,0.207565,-2.5424,27108,13,2,,,,,-13
20960,-15.7735,0.29736,0.826803,27108,54,3,,,,,3
20961,-13.1809,0.250784,-2.56256,27109,19,4,,,,,-11
20962,-15.8007,0.303389,1.38264,27110,81,5,,,,,5
20963,-15.6776,0.303763,-2.48355,27111,43,6,,,,,-9
20964,-15.8261,0.309403,1.94357,27112,73,7,,,,,7
20965,-15.6851,0.309386,-1.92627,27113,76,8,,,,,-7
20966,-15.8631,0.315666,2.51296,27114,67,9,,,,,9
20967,-14.9141,0.296781,-1.30507,27114,13,10,,,,,-5
20968,-15.8815,0.318805,3.08767,27115,64,11,,,,,11
20969,-18363,0.371825,-0.962563,27116,20,12,,,,,-3
20970,-15.8906,0.324537,3.6694,27117,59,13,,,,,13
20971,-15.7443,0.324297,-0.274875,27118,47,14,,,,,-1
20972,-15.9228,0.330754,4.26741,27119,45,15,,,,,15
20973,-8.94038,0.196641,-2.39615,27126,16,0,,,,,-15
20974,-15.7897,0.350047,0.275678,27127,60,1,,,,,1
20975,-11.0096,0.245997,-2.5424,27128,13,2,,,,,-13
20976,-15.8063,0.355935,0.828583,27129,58,3,,,,,3
20977,-13.1917,0.297058,-2.56485,27129,19,4,,,,,-11
20978,-15.8155,0.358904,1.38403,27130,82,5,,,,,5
20979,-15.6982,0.358982,-2487,27131,23,6,,,,,-9
20980,-15.8567,0.365376,1.94747,27132,73,7,,,,,7
20981,-15.6998,0.364504,-1.92822,27133,42,8,,,,,-7
20982,-15.8777,0.371406,2.51547,27134,69,9,,,,,9
20983,-15.6858,0.366917,-1.3727,27134,47,10,,,,,-5
20984,-15.9176,0.375118,3.09492,27135,69,11,,,,,11
20985,-16.7982,0.398805,-0.880605,27136,32,12,,,,,-3
20986,-15.9128,0.380563,3.6748,27137,56,13,,,,,13
20987,-15769,0.379879,-0.275329,27138,49,14,,,,,-1
20988,-15.9486,0.384205,4.27466,27138,45,15,,,,,15
20989,-8.92419,0.227454,-2.39201,27146,16,0,,,,,-15
20990,-15.7924,0.405264,0.275748,27147,60,1,,,,,1
20991,-10997,0.284124,-2.5397,27148,15,2,,,,,-13
20992,-15.8329,0.411834,0.830048,27149,63,3,,,,,3
20993,-13.22,0.343869,-2.57058,27149,21,4,,,,,-11
20994,-15.8341,0.41463,1.38578,27150,82,5,,,,,5
20995,-15.7126,0.414194,-2.4895,27151,31,6,,,,,-9
20996,-15.8851,0.421514,1.95113,27152,78,7,,,,,7
20997,-15.7322,0.420205,-1.93236,27153,65,8,,,,,-7
20998,-15.9079,0.427676,2.52047,27154,67,9,,,,,9
20999,-15768,0.423917,-1.38002,27154,78,10,,,,,-5
21000,-15926,0.430944,3.09683,27155,66,11,,,,,11
21001,-16.8107,0.45782,-0.881338,27156,41,12,,,,,-3
21002,-15.9503,0.437174,3.6838,27157,60,13,,,,,13
21003,-15.7956,0.435693,-0.275818,27158,47,14,,,,,-1
21004,-15.9665,0.440406,4.27983,27158,42,15,,,,,15
21005,-8.93299,0.258883,-2.39459,27166,16,0,,,,,-15
21006,-15.8129,0.461028,0.276132,27167,58,1,,,,,1
21007,-10.9881,0.322281,-2.5379,27168,15,2,,,,,-13
21008,-15.8534,0.46498,0.8312,27168,60,3,,,,,3
21009,-13.2344,0.390477,-2.57363,27169,16,4,,,,,-11
21010,-15.8684,0.470962,1.38891,27170,82,5,,,,,5
21011,-15.7308,0.469628,-2.49263,27171,31,6,,,,,-9
21012,-15.8994,0.477437,1.95308,27172,78,7,,,,,7
21013,-15.7544,0.475838,-1.93529,27173,53,8,,,,,-7
21014,-15938,0.481381,2.52548,27173,65,9,,,,,9
21015,-15.7904,0.479681,-1.38212,27174,85,10,,,,,-5
21016,-15946,0.487193,3.10103,27175,69,11,,,,,11
21017,-16825,0.516988,-0.882175,27176,41,12,,,,,-3
21018,-15.9779,0.493751,3.69055,27177,61,13,,,,,13
21019,-15.8259,0.491821,-0.276376,27178,52,14,,,,,-1
21020,-15.9919,0.496977,4.28708,27178,42,15,,,,,15
21021,-8.92624,0.289876,-2.39304,27186,13,0,,,,,-15
21022,-15.8351,0.517006,0.276551,27187,56,1,,,,,1
21023,-10.9597,0.35974,-2.5316,27188,16,2,,,,,-13
21024,-15.8736,0.523807,0.832351,27189,58,3,,,,,3
21025,-13.2565,0.437448,-2.57821,27189,16,4,,,,,-11
21026,-15.9005,0.527473,1.39188,27190,85,5,,,,,5
21027,-15.7528,0.525326,-2.49638,27191,48,6,,,,,-9
21028,-15.9155,0.533532,1.95527,27192,80,7,,,,,7
21029,-15.7745,0.531563,-1.93797,27193,58,8,,,,,-7
21030,-15.9578,0.540529,2.52892,27194,61,9,,,,,9
21031,-15.8045,0.535336,-1.38351,27194,81,10,,,,,-5
21032,-15.9716,0.543787,3.10637,27195,69,11,,,,,11
21033,-16857,0.576876,-0.883954,27196,55,12,,,,,-3
21034,-15.9878,0.549923,3.69325,27197,63,13,,,,,13
21035,-15.8521,0.548028,-0.276865,27198,52,14,,,,,-1
21036,-16.0189,0.556593,4.29484,27199,39,15,,,,,15
21037,-8.9329,0.32131,-2.39511,27206,20,0,,,,,-15
21038,-15.8712,0.57365,0.277214,27207,63,1,,,,,1
21039,-10.97,0.398418,-2.5343,27208,15,2,,,,,-13
21040,-15.8817,0.576805,0.832874,27208,54,3,,,,,3
21041,-13.2785,0.484579,-2.58279,27209,21,4,,,,,-11
21042,-15.9165,0.58363,1.39345,27210,82,5,,,,,5
21043,-15.7785,0.581328,-2.50076,27211,30,6,,,,,-9
21044,-15.9472,0.590333,1.95942,27212,78,7,,,,,7
21045,-15.7944,0.587435,-1.94065,27213,76,8,,,,,-7
21046,-15.9756,0.596966,2.53205,27214,63,9,,,,,9
21047,-15.8304,0.591543,-1.38595,27214,81,10,,,,,-5
21048,-15.9991,0.60064,3.11209,27215,66,11,,,,,11
21049,-16791,0.633306,-0.880605,27216,27,12,,,,,-3
21050,-16.0091,0.606613,3.69865,27217,64,13,,,,,13
21051,-15.8621,0.603815,-0.277074,27218,49,14,,,,,-1
21052,-16.0401,0.610593,4.30105,27218,39,15,,,,,15
21053,-8.92207,0.352109,-2.39252,27226,16,0,,,,,-15
21054,-15.8991,0.630235,0.277738,27227,69,1,,,,,1
21055,-10.9686,0.436708,-2.5343,27228,13,2,,,,,-13
21056,-15.9135,0.63359,0.834654,27228,58,3,,,,,3
21057,-13.2885,0.531397,-2.58508,27229,19,4,,,,,-11
21058,-15.9382,0.640145,1.39554,27230,81,5,,,,,5
21059,-15.8079,0.637676,-2.50577,27231,33,6,,,,,-9
21060,-15.9709,0.64704,1.96258,27232,73,7,,,,,7
21061,-15818,0.643613,-1.94382,27233,26,8,,,,,-7
21062,-15.9912,0.653453,2.53486,27234,65,9,,,,,9
21063,-15.8402,0.647286,-1387,27234,92,10,,,,,-5
21064,-16.0263,0.657691,3.11782,27235,63,11,,,,,11
21065,-16647,0.686074,-0.873173,27236,18,12,,,,,-3
21066,-16.0341,0.66362,3.70494,27237,66,13,,,,,13
21067,-15.8879,0.660343,-0.277563,27238,49,14,,,,,-1
21068,-16.0572,0.667382,4.30623,27238,40,15,,,,,15
21069,-8.90342,0.382504,-2.38786,27246,16,0,,,,,-15
21070,-15.9168,0.686592,0.278087,27247,69,1,,,,,1
21071,-10.9592,0.474656,-2.5325,27248,13,2,,,,,-13
21072,-15953,0.693734,0.836852,27249,57,3,,,,,3
