Point ID,Points_m_XYZ_0,Points_m_XYZ_1,Points_m_XYZ_2,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
10486,7.35777,-7.11028,-0.536234,10.246,628285407,13402,10.246,84,12,628285407,-3
10487,7.34315,-7.09863,2.35794,10.482,628285409,13403,10.482,53,13,628285409,13
10488,7.34845,-7.10624,-0.178433,10.224,628285411,13404,10.224,65,14,628285411,-1
10489,7.32704,-7.08801,2.73158,10.554,628285414,13405,10.554,40,15,628285414,15
10490,4.26316,-4.13417,-1.59122,6.148,628285435,13412,6.148,10,0,628285435,-15
10491,7.31862,-7.09967,0.17798,10.198,628285437,13413,10.198,82,1,628285437,1
10492,4.97444,-4.82731,-1.6003,7.114,628285439,13414,7.114,24,2,628285439,-13
10493,7.32442,-7.11027,0.534978,10.222,628285441,13415,10.222,72,3,628285441,3
10494,5.88825,-5.71608,-1.59516,8.36,628285444,13415,8.36,7,4,628285444,-11
10495,7.30247,-7.09143,0.890557,10.218,628285446,13416,10.218,61,5,628285446,5
10496,7.07311,-6.8711,-1.56184,9.984,628285448,13417,9.984,5,6,628285448,-9
10497,7.30742,-7.1012,1.25111,10.266,628285451,13418,10.266,73,7,628285451,7
10498,7.3375,-7.13292,-1.25647,10.31,628285453,13419,10.31,60,8,628285453,-7
10499,7.31309,-7.11167,1.61566,10.328,628285455,13420,10.328,60,9,628285455,9
10500,7.32608,-7.12431,-0.894044,10.258,628285458,13420,10.258,92,10,628285458,-5
10501,7.30076,-7.10215,1.97983,10.376,628285460,13421,10.376,53,11,628285460,11
10502,7.31716,-7.1206,-0.535083,10.224,628285462,13422,10.224,84,12,628285462,-3
10503,7.30855,-7.11471,2.35479,10.468,628285464,13423,10.468,47,13,628285464,13
10504,7.31787,-7.12626,-0.178294,10.216,628285467,13424,10.216,63,14,628285467,-1
10505,7.29934,-7.10822,2.73002,10.548,628285469,13424,10.548,47,15,628285469,15
10506,4.24179,-4.14228,-1.58863,6.138,628285490,13432,6.138,10,0,628285490,-15
10507,7.28807,-7.11959,0.17784,10.19,628285492,13433,10.19,84,1,628285492,1
10508,4.96593,-4.85282,-1.603,7.126,628285494,13434,7.126,22,2,628285494,-13
10509,7.28528,-7.12183,0.533931,10.202,628285497,13435,10.202,70,3,628285497,3
10510,5.87387,-5.74209,-1.59669,8.368,628285499,13435,8.368,7,4,628285499,-11
10511,7.27482,-7.11409,0.890209,10.214,628285501,13436,10.214,61,5,628285501,5
10512,7.0632,-6.90956,-1.56497,10.004,628285504,13437,10.004,5,6,628285504,-9
10513,7.26699,-7.11139,1.24843,10.244,628285506,13438,10.244,71,7,628285506,7
10514,7.29695,-7.14321,-1.25379,10.288,628285508,13439,10.288,61,8,628285508,-7
10515,7.28117,-7.13025,1.61409,10.318,628285511,13440,10.318,61,9,628285511,9
10516,7.29975,-7.14844,-0.893869,10.256,628285513,13440,10.256,94,10,628285513,-5
10517,7.2633,-7.11523,1.9764,10.358,628285515,13441,10.358,46,11,628285515,11
10518,7.27943,-7.13352,-0.534141,10.206,628285517,13442,10.206,84,12,628285517,-3
10519,7.26976,-7.12653,2.35029,10.448,628285520,13443,10.448,47,13,628285520,13
10520,7.29009,-7.14896,-0.178224,10.212,628285522,13444,10.212,65,14,628285522,-1
10521,7.26345,-7.12284,2.72588,10.532,628285524,13444,10.532,43,15,628285524,15
10522,4.2397,-4.16925,-1.59329,6.156,628285545,13452,6.156,10,0,628285545,-15
10523,7.26318,-7.14498,0.17784,10.19,628285547,13453,10.19,84,1,628285547,1
10524,4.95312,-4.87422,-1.60435,7.132,628285550,13454,7.132,26,2,628285550,-13
10525,7.24454,-7.12914,0.532675,10.178,628285552,13454,10.178,65,3,628285552,3
10526,5.8454,-5.7543,-1.5944,8.356,628285554,13455,8.356,8,4,628285554,-11
10527,7.24569,-7.13525,0.889686,10.208,628285557,13456,10.208,63,5,628285557,5
10528,7.04326,-6.93833,-1.56591,10.01,628285559,13457,10.01,5,6,628285559,-9
10529,7.23788,-7.13253,1.2477,10.238,628285561,13458,10.238,74,7,628285561,7
10530,7.26208,-7.15888,-1.25209,10.274,628285563,13459,10.274,64,8,628285563,-7
10531,7.24482,-7.14187,1.61127,10.3,628285566,13459,10.3,51,9,628285566,9
10532,7.26908,-7.16828,-0.893172,10.248,628285568,13460,10.248,99,10,628285568,-5
10533,7.24261,-7.14468,1.97754,10.364,628285570,13461,10.364,55,11,628285570,11
10534,7.25306,-7.15748,-0.534036,10.204,628285573,13462,10.204,84,12,628285573,-3
10535,7.22126,-7.12859,2.34264,10.414,628285575,13463,10.414,46,13,628285575,13
10536,7.24802,-7.15751,-0.177805,10.188,628285577,13464,10.188,63,14,628285577,-1
10537,7.2358,-7.14544,2.72485,10.528,628285580,13464,10.528,43,15,628285580,15
10538,4.23885,-4.19762,-1.59847,6.176,628285600,13472,6.176,10,0,628285600,-15
10539,7.22825,-7.16044,0.177596,10.176,628285603,13473,10.176,88,1,628285603,1
10540,4.943,-4.89834,-1.6066,7.142,628285605,13474,7.142,24,2,628285605,-13
10541,7.21269,-7.15002,0.532257,10.17,628285607,13475,10.17,70,3,628285607,3
10542,5.82249,-5.7719,-1.59364,8.352,628285610,13475,8.352,7,4,628285610,-11
10543,7.208,-7.14787,0.888117,10.19,628285612,13476,10.19,64,5,628285612,5
10544,7.02882,-6.97261,-1.5681,10.024,628285614,13477,10.024,5,6,628285614,-9
10545,7.21434,-7.15915,1.24794,10.24,628285616,13478,10.24,78,7,628285616,7
10546,7.23282,-7.17999,-1.25135,10.268,628285619,13479,10.268,67,8,628285619,-7
10547,7.20318,-7.15307,1.60783,10.278,628285621,13480,10.278,61,9,628285621,9
10548,7.22846,-7.17817,-0.891255,10.226,628285623,13480,10.226,99,10,628285623,-5
10549,7.20509,-7.15746,1.97411,10.346,628285626,13481,10.346,52,11,628285626,11
10550,7.22236,-7.17713,-0.533617,10.196,628285628,13482,10.196,84,12,628285628,-3
10551,7.19633,-7.15376,2.34264,10.414,628285630,13483,10.414,51,13,628285630,13
10552,7.20881,-7.16866,-0.177456,10.168,628285633,13484,10.168,65,14,628285633,-1
10553,7.19723,-7.15965,2.72019,10.51,628285635,13485,10.51,39,15,628285635,15
10554,4.20292,-4.19266,-1.5907,6.146,628285656,13493,6.146,17,0,628285656,-15
10555,7.19063,-7.17558,0.177316,10.16,628285658,13494,10.16,88,1,628285658,1
10556,4.92501,-4.91643,-1.6066,7.142,628285660,13495,7.142,22,2,628285660,-13
10557,7.18486,-7.17233,0.532047,10.166,628285663,13495,10.166,70,3,628285663,3
10558,5.81241,-5.8043,-1.59669,8.368,628285665,13496,8.368,7,4,628285665,-11
10559,7.16766,-7.16016,0.886374,10.17,628285667,13497,10.17,70,5,628285667,5
10560,7.00182,-6.99693,-1.56779,10.022,628285669,13498,10.022,5,6,628285669,-9
10561,7.17542,-7.17292,1.24575,10.222,628285672,13499,10.222,74,7,628285672,7
10562,7.20365,-7.20365,-1.25087,10.264,628285674,13500,10.264,66,8,628285674,-7
10563,7.17552,-7.17802,1.60752,10.276,628285676,13501,10.276,63,9,628285676,9
10564,7.19365,-7.19616,-0.890209,10.214,628285679,13501,10.214,99,10,628285679,-5
10565,7.17326,-7.17827,1.97258,10.338,628285681,13502,10.338,53,11,628285681,11
10566,7.18754,-7.19507,-0.532989,10.184,628285683,13503,10.184,87,12,628285683,-3
10567,7.16593,-7.17595,2.34129,10.408,628285686,13504,10.408,56,13,628285686,13
10568,7.17684,-7.18938,-0.177316,10.16,628285688,13505,10.16,65,14,628285688,-1
10569,7.15855,-7.17105,2.71501,10.49,628285690,13505,10.49,39,15,628285690,15
10570,4.19371,-4.21279,-1.59277,6.154,628285711,13513,6.154,15,0,628285711,-15
10571,7.15425,-7.1893,0.177037,10.144,628285713,13514,10.144,88,1,628285713,1
10572,4.90782,-4.93359,-1.6066,7.142,628285715,13515,7.142,21,2,628285715,-13
10573,7.15414,-7.1917,0.531629,10.158,628285718,13515,10.158,65,3,628285718,3
10574,5.79765,-5.83012,-1.59822,8.376,628285720,13516,8.376,7,4,628285720,-11
10575,7.1342,-7.17666,0.885328,10.158,628285722,13517,10.158,61,5,628285722,5
10576,6.96761,-7.01152,-1.5656,10.008,628285725,13518,10.008,5,6,628285725,-9
10577,7.14194,-7.18947,1.24429,10.21,628285727,13519,10.21,74,7,628285727,7
10578,7.17006,-7.2203,-1.2494,10.252,628285729,13520,10.252,67,8,628285729,-7
10579,7.14485,-7.19742,1.60627,10.268,628285732,13521,10.268,69,9,628285732,9
10580,7.16006,-7.21274,-0.889163,10.202,628285734,13521,10.202,99,10,628285734,-5
10581,7.13295,-7.18793,1.96839,10.316,628285736,13522,10.316,57,11,628285736,11
10582,7.14691,-7.20452,-0.531838,10.162,628285739,13523,10.162,93,12,628285739,-3
10583,7.13398,-7.194,2.33904,10.398,628285741,13524,10.398,48,13,628285741,13
10584,7.14607,-7.2087,-0.177177,10.152,628285743,13525,10.152,66,14,628285743,-1
10585,7.12531,-7.18777,2.71191,10.478,628285745,13525,10.478,35,15,628285745,15
10586,4.17836,-4.2253,-1.59225,6.152,628285766,13532,6.152,15,0,628285766,-15
10587,7.12756,-7.21014,0.176967,10.14,628285768,13533,10.14,90,1,628285768,1
10588,4.88733,-4.94568,-1.60525,7.136,628285771,13534,7.136,14,2,628285771,-13
10589,7.11215,-7.19958,0.530373,10.134,628285773,13535,10.134,65,3,628285773,3
10590,5.77967,-5.85071,-1.5986,8.378,628285775,13535,8.378,6,4,628285775,-11
10591,7.11316,-7.20311,0.885677,10.162,628285778,13536,10.162,67,5,628285778,5
10592,6.95264,-7.04302,-1.56747,10.02,628285780,13537,10.02,5,6,628285780,-9
10593,7.10273,-7.19757,1.2416,10.188,628285782,13538,10.188,69,7,628285782,7
10594,7.13911,-7.23697,-1.24819,10.242,628285785,13539,10.242,68,8,628285785,-7
10595,7.11527,-7.2128,1.6047,10.258,628285787,13539,10.258,67,9,628285787,9
10596,7.12911,-7.22935,-0.888291,10.192,628285789,13540,10.192,81,10,628285789,-5
10597,7.09804,-7.20036,1.96533,10.3,628285792,13541,10.3,52,11,628285792,11
10598,7.11036,-7.21538,-0.530896,10.144,628285794,13542,10.144,87,12,628285794,-3
10599,7.09231,-7.19957,2.33319,10.372,628285796,13543,10.372,46,13,628285796,13
10600,7.11651,-7.22666,-0.177037,10.144,628285798,13544,10.144,68,14,628285798,-1
10601,7.10018,-7.21259,2.71191,10.478,628285801,13545,10.478,35,15,628285801,15
10602,4.19472,-4.27156,-1.60416,6.198,628285821,13552,6.198,10,0,628285821,-15
10603,7.09395,-7.22642,0.176758,10.128,628285824,13553,10.128,90,1,628285824,1
10604,4.8714,-4.9641,-1.6057,7.138,628285826,13554,7.138,17,2,628285826,-13
10605,7.07985,-7.21457,0.529745,10.122,628285828,13554,10.122,62,3,628285828,3
10606,5.75921,-5.87085,-1.5986,8.378,628285831,13555,8.378,7,4,628285831,-11
10607,7.08239,-7.22221,0.884979,10.154,628285833,13556,10.154,67,5,628285833,5
10608,6.93631,-7.07571,-1.56935,10.032,628285835,13557,10.032,5,6,628285835,-9
10609,7.07339,-7.21807,1.24087,10.182,628285838,13558,10.182,73,7,628285838,7
10610,7.09853,-7.24624,-1.2455,10.22,628285840,13559,10.22,67,8,628285840,-7
10611,7.06805,-7.21766,1.60001,10.228,628285842,13560,10.228,63,9,628285842,9
10612,7.10244,-7.25277,-0.888117,10.19,628285845,13560,10.19,99,10,628285845,-5
10613,7.07149,-7.22369,1.96495,10.298,628285847,13561,10.298,53,11,628285847,11
10614,7.07954,-7.23444,-0.530477,10.136,628285849,13562,10.136,90,12,628285849,-3
10615,7.05487,-7.21174,2.32914,10.354,628285851,13563,10.354,42,13,628285851,13
10616,7.08006,-7.24002,-0.176758,10.128,628285854,13564,10.128,66,14,628285854,-1
10617,7.06821,-7.23043,2.70932,10.468,628285856,13565,10.468,35,15,628285856,15
10618,4.18383,-4.29032,-1.60571,6.204,628285877,13572,6.204,5,0,628285877,-15
10619,7.06589,-7.24827,0.176688,10.124,628285879,13573,10.124,91,1,628285879,1
10620,4.86628,-4.99363,-1.60975,7.156,628285881,13574,7.156,14,2,628285881,-13
10621,7.04347,-7.2278,0.528907,10.106,628285884,13574,10.106,65,3,628285884,3
10622,5.7469,-5.89936,-1.60089,8.39,628285886,13575,8.39,6,4,628285886,-11
10623,7.04324,-7.23261,0.883236,10.134,628285888,13576,10.134,68,5,628285888,5
10624,6.92122,-7.10979,-1.57154,10.046,628285891,13577,10.046,5,6,628285891,-9
10625,7.044,-7.23845,1.24014,10.176,628285893,13578,10.176,68,7,628285893,7
10626,7.06488,-7.26244,-1.24404,10.208,628285895,13579,10.208,67,8,628285895,-7
10627,7.03995,-7.23681,1.59907,10.222,628285898,13579,10.222,67,9,628285898,9
10628,7.05902,-7.25895,-0.885851,10.164,628285900,13580,10.164,100,10,628285900,-5
10629,7.04076,-7.2427,1.96342,10.29,628285902,13581,10.29,55,11,628285902,11
10630,7.05146,-7.25625,-0.530268,10.132,628285904,13582,10.132,81,12,628285904,-3
10631,7.02829,-7.23493,2.32869,10.352,628285907,13583,10.352,45,13,628285907,13
10632,7.03942,-7.24891,-0.176374,10.106,628285909,13584,10.106,69,14,628285909,-1
10633,7.03081,-7.24258,2.70466,10.45,628285911,13585,10.45,37,15,628285911,15
10634,4.15808,-4.2938,-1.60157,6.188,628285932,13592,6.188,7,0,628285932,-15
10635,7.03081,-7.26283,0.176444,10.11,628285934,13593,10.11,86,1,628285934,1
10636,4.85153,-5.01339,-1.61065,7.16,628285937,13594,7.16,14,2,628285937,-13
10637,7.01958,-7.25378,0.529012,10.108,628285939,13594,10.108,67,3,628285939,3
10638,5.73173,-5.92503,-1.60241,8.398,628285941,13595,8.398,7,4,628285941,-11
10639,7.0041,-7.24283,0.881493,10.114,628285944,13596,10.114,68,5,628285944,5
10640,6.90185,-7.13959,-1.57279,10.054,628285946,13597,10.054,7,6,628285946,-9
10641,7.01041,-7.25443,1.23868,10.164,628285948,13598,10.164,68,7,628285948,7
10642,7.03259,-7.27992,-1.24282,10.198,628285951,13599,10.198,68,8,628285951,-7
10643,7.00641,-7.25281,1.5972,10.21,628285953,13599,10.21,67,9,628285953,9
10644,7.02534,-7.27495,-0.884805,10.152,628285955,13600,10.152,92,10,628285955,-5
10645,7.0018,-7.25311,1.95961,10.27,628285957,13601,10.27,53,11,628285957,11
10646,7.01916,-7.27363,-0.529745,10.122,628285960,13602,10.122,87,12,628285960,-3
10647,7.00029,-7.25661,2.32779,10.348,628285962,13603,10.348,45,13,628285962,13
10648,7.01407,-7.27344,-0.176374,10.106,628285964,13604,10.106,69,14,628285964,-1
10649,6.99879,-7.26012,2.70207,10.44,628285967,13605,10.44,34,15,628285967,15
10650,4.16524,-4.32984,-1.60985,6.22,628285987,13611,6.22,5,0,628285987,-15
10651,6.99005,-7.26881,0.176025,10.086,628285990,13612,10.086,82,1,628285990,1
10652,4.83758,-5.03226,-1.61155,7.164,628285992,13613,7.164,14,2,628285992,-13
10653,6.99272,-7.27413,0.528803,10.104,628285994,13613,10.104,75,3,628285994,3
10654,5.71749,-5.94966,-1.60394,8.406,628285997,13614,8.406,6,4,628285997,-11
10655,6.9759,-7.26171,0.88097,10.108,628285999,13615,10.108,66,5,628285999,5
10656,6.86993,-7.15389,-1.57091,10.042,628286001,13616,10.042,7,6,628286001,-9
10657,6.97532,-7.26618,1.23673,10.148,628286003,13617,10.148,69,7,628286003,7
10658,7.00704,-7.30177,-1.24258,10.196,628286006,13618,10.196,67,8,628286006,-7
10659,6.98369,-7.27743,1.59751,10.212,628286008,13618,10.212,63,9,628286008,9
10660,6.9929,-7.28958,-0.883759,10.14,628286010,13619,10.14,92,10,628286010,-5
10661,6.96276,-7.2607,1.95541,10.248,628286013,13620,10.248,57,11,628286013,11
10662,6.97979,-7.28101,-0.528593,10.1,628286015,13621,10.1,87,12,628286015,-3
10663,6.97079,-7.27416,2.32599,10.34,628286017,13622,10.34,45,13,628286017,13
10664,6.98715,-7.29377,-0.176304,10.102,628286020,13623,10.102,69,14,628286020,-1
10665,6.96258,-7.26813,2.69689,10.42,628286022,13623,10.42,35,15,628286022,15
10666,4.13142,-4.3248,-1.60261,6.192,628286043,13631,6.192,5,0,628286043,-15
10667,6.95635,-7.28449,0.175816,10.074,628286045,13632,10.074,84,1,628286045,1
10668,4.81191,-5.04066,-1.60885,7.152,628286047,13633,7.152,14,2,628286047,-13
10669,6.95626,-7.28694,0.527965,10.088,628286050,13633,10.088,75,3,628286050,3
10670,5.70753,-5.98095,-1.60699,8.422,628286052,13634,8.422,5,4,628286052,-11
10671,6.94776,-7.28313,0.880622,10.104,628286054,13635,10.104,66,5,628286054,5
10672,6.85445,-7.18783,-1.5731,10.056,628286056,13636,10.056,10,6,628286056,-9
10673,6.93485,-7.27468,1.23405,10.126,628286059,13637,10.126,65,7,628286059,7
10674,6.97055,-7.31469,-1.24063,10.18,628286061,13638,10.18,72,8,628286061,-7
10675,6.95415,-7.29748,1.59657,10.206,628286063,13638,10.206,70,9,628286063,9
10676,6.95779,-7.30385,-0.882539,10.126,628286066,13639,10.126,87,10,628286066,-5
10677,6.93467,-7.28212,1.95465,10.244,628286068,13640,10.244,57,11,628286068,11
10678,6.94332,-7.29375,-0.527756,10.084,628286070,13641,10.084,84,12,628286070,-3
10679,6.93327,-7.28574,2.32194,10.322,628286073,13642,10.322,47,13,628286073,13
10680,6.95613,-7.31232,-0.176165,10.094,628286075,13643,10.094,71,14,628286075,-1
10681,6.93989,-7.2978,2.69845,10.426,628286077,13644,10.426,35,15,628286077,15
10682,4.13681,-4.36234,-1.61089,6.224,628286098,13652,6.224,2,0,628286098,-15
10683,6.92135,-7.30123,0.175606,10.062,628286100,13653,10.062,82,1,628286100,1
10684,4.80279,-5.06816,-1.612,7.166,628286103,13654,7.166,13,2,628286103,-13
10685,6.92126,-7.30369,0.527337,10.076,628286105,13654,10.076,75,3,628286105,3
10686,5.67342,-5.989,-1.60356,8.404,628286107,13655,8.404,5,4,628286107,-11
10687,6.9128,-7.29986,0.879576,10.092,628286109,13656,10.092,64,5,628286109,5
10688,6.83893,-7.22438,-1.57561,10.072,628286112,13657,10.072,15,6,628286112,-9
10689,6.90268,-7.29428,1.23307,10.118,628286114,13658,10.118,65,7,628286114,7
10690,6.93005,-7.32577,-1.23819,10.16,628286116,13659,10.16,67,8,628286116,-7
10691,6.90971,-7.30426,1.5925,10.18,628286119,13659,10.18,66,9,628286119,9
10692,6.93234,-7.33075,-0.882713,10.128,628286121,13660,10.128,81,10,628286121,-5
10693,6.90389,-7.30321,1.9535,10.238,628286123,13661,10.238,53,11,628286123,11
10694,6.91654,-7.31915,-0.527756,10.084,628286126,13662,10.084,81,12,628286126,-3
10695,6.89715,-7.30119,2.3188,10.308,628286128,13663,10.308,45,13,628286128,13
10696,6.91418,-7.32177,-0.175781,10.072,628286130,13664,10.072,66,14,628286130,-1
10697,6.90641,-7.31355,2.69534,10.414,628286133,13664,10.414,37,15,628286133,15
10698,4.1348,-4.39082,-1.61607,6.244,628286153,13672,6.244,2,0,628286153,-15
10699,6.89171,-7.32098,0.175501,10.056,628286156,13673,10.056,80,1,628286156,1
10700,4.78774,-5.08773,-1.6129,7.17,628286158,13674,7.17,13,2,628286158,-13
10701,6.88888,-7.32053,0.526814,10.066,628286160,13674,10.066,70,3,628286160,3
10702,5.66055,-6.01735,-1.60585,8.416,628286162,13675,8.416,6,4,628286162,-11
10703,6.87772,-7.31379,0.878356,10.078,628286165,13676,10.078,61,5,628286165,5
10704,6.8069,-7.24101,-1.57404,10.062,628286167,13677,10.062,18,6,628286167,-9
10705,6.88261,-7.32411,1.23405,10.126,628286169,13678,10.126,68,7,628286169,7
10706,6.90172,-7.34702,-1.2377,10.156,628286172,13679,10.156,67,8,628286172,-7
10707,6.86937,-7.31514,1.58937,10.16,628286174,13680,10.16,63,9,628286174,9
10708,6.89307,-7.34038,-0.88097,10.108,628286176,13680,10.108,81,10,628286176,-5
10709,6.87566,-7.3244,1.95274,10.234,628286179,13681,10.234,55,11,628286179,11
10710,6.88548,-7.33743,-0.527337,10.076,628286181,13682,10.076,81,12,628286181,-3
10711,6.86762,-7.32096,2.31745,10.302,628286183,13683,10.302,50,13,628286183,13
10712,6.88037,-7.33711,-0.175571,10.06,628286186,13684,10.06,68,14,628286186,-1
10713,6.86239,-7.32049,2.68861,10.388,628286188,13685,10.388,42,15,628286188,15
10714,4.1255,-4.41015,-1.61814,6.252,628286209,13691,6.252,2,0,628286209,-15
10715,6.85373,-7.32919,0.175152,10.036,628286211,13692,10.036,80,1,628286211,1
10716,4.77616,-5.10928,-1.6147,7.178,628286213,13693,7.178,13,2,628286213,-13
10717,6.86729,-7.34625,0.527023,10.07,628286215,13693,10.07,70,3,628286215,3
10718,5.64459,-6.04039,-1.60699,8.422,628286218,13694,8.422,7,4,628286218,-11
10719,6.83303,-7.31472,0.875741,10.048,628286220,13695,10.048,60,5,628286220,5
10720,6.7842,-7.26499,-1.57436,10.064,628286222,13696,10.064,15,6,628286222,-9
10721,6.84881,-7.33674,1.23234,10.112,628286225,13697,10.112,69,7,628286225,7
10722,6.86649,-7.35825,-1.23576,10.14,628286227,13698,10.14,63,8,628286227,-7
10723,6.84097,-7.3309,1.58812,10.152,628286229,13698,10.152,63,9,628286229,9
10724,6.8551,-7.34862,-0.879227,10.088,628286232,13699,10.088,85,10,628286232,-5
10725,6.84464,-7.33998,1.95083,10.224,628286234,13700,10.224,56,11,628286234,11
10726,6.85567,-7.35437,-0.526918,10.068,628286236,13701,10.068,84,12,628286236,-3
10727,6.83932,-7.33941,2.3161,10.296,628286239,13702,10.296,45,13,628286239,13
10728,6.85192,-7.3555,-0.175466,10.054,628286241,13703,10.054,69,14,628286241,-1
10729,6.82619,-7.32788,2.68344,10.368,628286243,13703,10.368,43,15,628286243,15
10730,4.13375,-4.45,-1.62745,6.288,628286264,13711,6.288,2,0,628286264,-15
10731,6.81858,-7.34281,0.174908,10.022,628286266,13712,10.022,84,1,628286266,1
10732,4.75299,-5.1202,-1.6129,7.17,628286268,13713,7.17,13,2,628286268,-13
10733,6.83481,-7.36286,0.5265,10.06,628286271,13713,10.06,67,3,628286271,3
10734,5.62881,-6.06581,-1.60852,8.43,628286273,13714,8.43,6,4,628286273,-11
10735,6.80474,-7.3356,0.875392,10.044,628286275,13715,10.044,61,5,628286275,5
10736,6.75343,-7.28283,-1.5731,10.056,628286278,13716,10.056,15,6,628286278,-9
10737,6.81371,-7.35041,1.23064,10.098,628286280,13717,10.098,73,7,628286280,7
10738,6.84211,-7.38363,-1.236,10.142,628286282,13718,10.142,64,8,628286282,-7
10739,6.81673,-7.35883,1.58875,10.156,628286285,13719,10.156,69,9,628286285,9
10740,6.8267,-7.36959,-0.878879,10.084,628286287,13719,10.084,81,10,628286287,-5
10741,6.79897,-7.34222,1.94511,10.194,628286289,13720,10.194,55,11,628286289,11
10742,6.8191,-7.36654,-0.526081,10.052,628286291,13721,10.052,90,12,628286291,-3
10743,6.80704,-7.35609,2.31385,10.286,628286294,13722,10.286,42,13,628286294,13
10744,6.82484,-7.3779,-0.175432,10.052,628286296,13723,10.052,66,14,628286296,-1
10745,6.79535,-7.34859,2.68188,10.362,628286298,13724,10.362,37,15,628286298,15
10746,4.15146,-4.50204,-1.64091,6.34,628286319,13732,6.34,2,0,628286319,-15
10747,6.7862,-7.36187,0.174768,10.014,628286321,13733,10.014,84,1,628286321,1
10748,4.73948,-5.14332,-1.6147,7.178,628286324,13734,7.178,13,2,628286324,-13
