intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,,
1,15,20625,0.8080000000000001,652439838,652439838,15,-0.3451921939849854,-0.6999805569648743,0.2091257870197296,,57264
10,2,20635,548,652439864,652439864,-13,-0.2369976341724396,-0.4784765839576721,-0.123273178935051,,57290
51,5,20637,0.7020000000000001,652439871,652439871,5,-0.3106181025505066,-0.6265596747398376,0.06118332967162132,,57297
14,6,20638,536,652439873,652439873,-9,-0.2352247536182404,-0.4742727875709534,-0.08384887129068375,,57299
70,7,20639,0.6980000000000001,652439875,652439875,7,-0.3079336881637573,-0.6206003427505493,0.08506479859352112,,57301
9,8,20640,628,652439878,652439878,-7,-0.2771495580673218,-0.5583141446113586,-0.07653395086526871,,57304
26,9,20640,674,652439880,652439880,9,-0.2959944903850555,-0.5962770581245422,0.1054368317127228,,57306
39,10,20641,674,652439882,652439882,-5,-0.2986486852169037,-0.6013603210449219,-0.05874297022819519,,57308
30,11,20642,0.66,652439884,652439884,11,-0.2882700860500336,-0.5802077054977417,0.1259339302778244,,57310
31,12,20643,0.59,652439887,652439887,-3,-0.2622515261173248,-0.5276084542274475,-0.03087821416556835,,57313
1,13,20644,0.6840000000000001,652439889,652439889,13,-0.2967523038387299,-0.5967572331428528,0.1538665145635605,,57315
7,14,20645,622,652439891,652439891,-1,-0.277006983757019,-0.5568063259124756,-0.01085539720952511,,57317
1,15,20645,756,652439894,652439894,15,-0.3252610266208649,-0.653800904750824,0.1956671923398972,,57320
28,5,20657,0.6840000000000001,652439926,652439926,5,-0.3047827184200287,-0.6094338297843933,0.05961452797055244,,57352
67,7,20659,0.73,652439931,652439931,7,-0.3243146538734436,-0.6479238271713257,0.08896461874246597,,57357
10,8,20660,0.5760000000000001,652439933,652439933,-7,-0.2559868097305298,-0.5111938714981079,-0.07019674032926559,,57359
80,9,20661,712,652439935,652439935,9,-0.3149892091751099,-0.6287447810173035,0.1113813370466232,,57361
38,10,20661,0.68,652439937,652439937,-5,-0.3034232556819916,-0.605658233165741,-0.05926590412855148,,57363
13,11,20662,656,652439940,652439940,11,-0.2885342836380005,-0.5756876468658447,0.1251707077026367,,57366
10,12,20663,598,652439942,652439942,-3,-0.2676725387573242,-0.5338313579559326,-0.03129690140485764,,57368
7,13,20664,646,652439944,652439944,13,-0.2822317183017731,-0.5626223087310791,0.1453183740377426,,57370
15,14,20665,614,652439947,652439947,-1,-0.2753611207008362,-0.5486869812011719,-0.01071577798575163,,57373
2,15,20666,0.68,652439949,652439949,15,-0.2947162687778473,-0.5869986414909363,0.1759969443082809,,57375
3,5,20676,0.6900000000000001,652439981,652439981,5,-0.3094932436943054,-0.6137568354606628,0.06013746187090874,,57407
92,7,20678,0.71,652439986,652439986,7,-0.3175173103809357,-0.6291230320930481,0.08652723580598831,,57412
10,8,20679,0.5760000000000001,652439988,652439988,-7,-0.2576805949211121,-0.5103421807289124,-0.07019674032926559,,57414
100,9,20679,712,652439990,652439990,9,-0.3169628977775574,-0.6277521252632141,0.1113813370466232,,57416
18,10,20680,0.6980000000000001,652439993,652439993,-5,-0.3135149478912354,-0.6206541061401367,-0.06083470955491066,,57419
20,11,20681,726,652439995,652439995,11,-0.3214340209960938,-0.6360552906990051,0.1385273337364197,,57421
10,12,20682,0.61,652439997,652439997,-3,-0.2748481631278992,-0.5436352491378784,-0.03192493319511414,,57423
12,13,20683,654,652440000,652440000,13,-0.2876140773296356,-0.5686390995979309,0.1471179872751236,,57426
39,14,20684,608,652440002,652440002,-1,-0.2744705379009247,-0.5424180626869202,-0.01061106286942959,,57428
2,15,20684,708,652440004,652440004,15,-0.3087701797485352,-0.6102021336555481,0.1832438856363297,,57430
5,1,20693,792,652440027,652440027,1,-0.3586434423923492,-0.7060083746910095,0.01382230594754219,,57453
60,7,20698,678,652440041,652440041,7,-0.3053019046783447,-0.5997061133384705,0.08262741565704346,,57467
22,8,20699,0.5680000000000001,652440043,652440043,-7,-0.255856841802597,-0.5023640394210815,-0.06922178715467453,,57469
100,9,20700,704,652440046,652440046,9,-0.3156743943691254,-0.6195458769798279,0.1101298630237579,,57472
19,10,20700,678,652440048,652440048,-5,-0.3066342771053314,-0.6018036603927612,-0.05909159407019615,,57474
41,11,20701,704,652440050,652440050,11,-0.3138446509838104,-0.6156891584396362,0.1343295276165009,,57476
9,12,20702,0.65,652440053,652440053,-3,-0.2948912680149078,-0.5782576203346252,-0.0340183712542057,,57479
20,13,20703,642,652440055,652440055,13,-0.2842835485935211,-0.5572164058685303,0.1444185823202133,,57481
60,14,20704,0.63,652440057,652440057,-1,-0.2863622009754181,-0.5610488057136536,-0.01099501643329859,,57483
2,15,20705,648,652440060,652440060,15,-0.2846482694149017,-0.557450532913208,0.1677147448062897,,57486
14,0,20712,518,652440080,652440080,-15,-0.2280871719121933,-0.4453380107879639,-0.1340682655572891,,57506
5,1,20713,776,652440083,652440083,1,-0.3538106083869934,-0.6905147433280945,0.01354306749999523,,57509
10,8,20719,0.5760000000000001,652440099,652440099,-7,-0.2612371444702148,-0.5085307955741882,-0.07019674032926559,,57525
100,9,20719,736,652440101,652440101,9,-0.3321692943572998,-0.6466090679168701,0.1151357665657997,,57527
17,10,20720,714,652440103,652440103,-5,-0.3251259922981262,-0.6326267719268799,-0.06222920119762421,,57529
90,11,20721,708,652440106,652440106,11,-0.3177872896194458,-0.6180818676948547,0.1350927650928497,,57532
6,12,20722,754,652440108,652440108,-3,-0.3444132506847382,-0.6695806980133057,-0.03946131095290184,,57534
11,13,20723,0.6920000000000001,652440110,652440110,13,-0.3085186779499054,-0.5995400547981262,0.1556661278009415,,57536
85,14,20724,648,652440113,652440113,-1,-0.2965565621852875,-0.5760471224784851,-0.01130915898829699,,57539
6,15,20724,668,652440115,652440115,15,-0.2953377366065979,-0.5736796259880066,0.1728911250829697,,57541
14,0,20732,0.51,652440136,652440136,-15,-0.2260937243700027,-0.4376736581325531,-0.1319977194070816,,57562
5,1,20733,772,652440138,652440138,1,-0.3543826341629028,-0.6857225894927979,0.0134732574224472,,57564
3,5,20736,706,652440147,652440147,5,-0.3232286870479584,-0.6246383190155029,0.06153195351362228,,57573
17,7,20738,676,652440152,652440152,7,-0.3085682392120361,-0.5957974195480347,0.08238367736339569,,57578
31,8,20739,598,652440154,652440154,-7,-0.2730562090873718,-0.5270039439201355,-0.07287786900997162,,57580
100,9,20739,0.6960000000000001,652440156,652440156,9,-0.3162491023540497,-0.6103671193122864,0.1088783890008926,,57582
8,10,20740,722,652440159,652440159,-5,-0.330999881029129,-0.6385635137557983,-0.06292644888162613,,57585
96,11,20741,706,652440161,652440161,11,-0.3190390765666962,-0.6152259707450867,0.1347111463546753,,57587
6,12,20742,774,652440163,652440163,-3,-0.3559460043907166,-0.6861031651496887,-0.04050803184509277,,57589
17,13,20743,0.6820000000000001,652440166,652440166,13,-0.3061209917068481,-0.5898112058639526,0.1534166187047958,,57592
44,14,20744,638,652440168,652440168,-1,-0.2939580678939819,-0.5661348700523376,-0.01113463565707207,,57594
13,15,20744,668,652440170,652440170,15,-0.297338455915451,-0.5726451873779297,0.1728911250829697,,57596
14,0,20751,506,652440191,652440191,-15,-0.2257592082023621,-0.4334946572780609,-0.1309624314308167,,57617
5,1,20752,0.78,652440193,652440193,1,-0.3603505194187164,-0.6916373372077942,0.01361287664622068,,57619
2,5,20755,0.75,652440202,652440202,5,-0.3455718457698822,-0.6624252796173096,0.06536680459976196,,57628
15,7,20757,676,652440207,652440207,7,-0.3105422854423523,-0.5947709083557129,0.08238367736339569,,57633
41,8,20758,604,652440209,652440209,-7,-0.2775595188140869,-0.5313740968704224,-0.07360908389091492,,57635
75,9,20759,0.6940000000000001,652440212,652440212,9,-0.3174628913402557,-0.6075087189674377,0.108565516769886,,57638
8,10,20759,722,652440214,652440214,-5,-0.3331156075000763,-0.6374623775482178,-0.06292644888162613,,57640
55,11,20760,0.6980000000000001,652440216,652440216,11,-0.3174392282962799,-0.6072052121162415,0.1331846714019775,,57642
6,12,20761,762,652440219,652440219,-3,-0.3526654541492462,-0.6743001341819763,-0.03988000005483627,,57645
57,13,20762,712,652440221,652440221,13,-0.3216269016265869,-0.6146928071975708,0.1601651459932327,,57647
6,14,20763,0.67,652440223,652440223,-1,-0.310671865940094,-0.5935033559799194,-0.01169311255216599,,57649
14,15,20763,654,652440225,652440225,15,-0.292964369058609,-0.5596752166748047,0.1692676544189453,,57651
5,1,20772,772,652440249,652440249,1,-0.3590419292449951,-0.6832944750785828,0.0134732574224472,,57675
5,3,20774,774,652440253,652440253,3,-0.3597723543643951,-0.6841045022010803,0.04050803184509277,,57679
20,7,20777,0.6880000000000001,652440262,652440262,7,-0.3181659281253815,-0.6042220592498779,0.08384610712528229,,57688
29,8,20778,624,652440265,652440265,-7,-0.2886647582054138,-0.5479649901390076,-0.07604646682739258,,57691
8,10,20779,722,652440269,652440269,-5,-0.3353387415409088,-0.6362956762313843,-0.06292644888162613,,57695
79,11,20780,0.72,652440272,652440272,11,-0.3296288251876831,-0.6251966953277588,0.1373824775218964,,57698
74,13,20782,718,652440276,652440276,13,-0.3264990150928497,-0.6187368631362915,0.1615148633718491,,57702
6,14,20783,0.6900000000000001,652440278,652440278,-1,-0.3220772743225098,-0.6100993752479553,-0.0120421601459384,,57704
4,15,20784,668,652440281,652440281,15,-0.3013289868831635,-0.5705554485321045,0.1728911250829697,,57707
14,0,20792,0.51,652440302,652440302,-15,-0.2306645512580872,-0.4352820515632629,-0.1319977194070816,,57728
5,1,20793,0.76,652440304,652440304,1,-0.3559240698814392,-0.6713733077049255,0.01326382905244827,,57730
47,3,20795,772,652440308,652440308,3,-0.3613411784172058,-0.6810169816017151,0.04040335863828659,,57734
20,7,20798,676,652440318,652440318,7,-0.3147903978824615,-0.5925334692001343,0.08238367736339569,,57744
29,8,20799,618,652440320,652440320,-7,-0.2878762781620026,-0.5416445732116699,-0.07531525194644928,,57746
2,9,20800,706,652440322,652440322,9,-0.3273662626743317,-0.6156864166259766,0.1104427352547646,,57748
8,10,20800,722,652440325,652440325,-5,-0.3376686275005341,-0.6350623369216919,-0.06292644888162613,,57751
61,11,20801,0.6940000000000001,652440327,652440327,11,-0.3199321329593658,-0.601451575756073,0.1324214488267899,,57753
38,13,20803,706,652440331,652440331,13,-0.3232699334621429,-0.6072151064872742,0.1588154435157776,,57757
6,14,20804,0.71,652440334,652440334,-1,-0.3337115347385406,-0.6265645027160645,-0.01239120867103338,,57760
6,15,20804,0.6920000000000001,652440336,652440336,15,-0.3142164349555969,-0.5899612307548523,0.1791027784347534,,57762
13,0,20812,0.53,652440357,652440357,-15,-0.2412877678871155,-0.4515124261379242,-0.1371740996837616,,57783
5,1,20813,784,652440359,652440359,1,-0.3695790767669678,-0.6912887096405029,0.01368268672376871,,57785
100,3,20815,766,652440364,652440364,3,-0.3608893752098083,-0.674468457698822,0.04008934274315834,,57790
15,7,20818,662,652440373,652440373,7,-0.3102946877479553,-0.579182505607605,0.08067750185728073,,57799
39,8,20819,624,652440375,652440375,-7,-0.2925784885883331,-0.5458853244781494,-0.07604646682739258,,57801
2,9,20820,0.77,652440378,652440378,9,-0.3593843281269073,-0.6702489256858826,0.1204545348882675,,57804
13,11,20821,0.6820000000000001,652440382,652440382,11,-0.3164614140987396,-0.5899507403373718,0.1301317363977432,,57808
3,12,20822,0.89,652440384,652440384,-3,-0.4202671945095062,-0.7831384539604187,-0.04657899960875511,,57810
58,13,20823,712,652440387,652440387,13,-0.3281528949737549,-0.6112338304519653,0.1601651459932327,,57813
12,15,20824,0.7020000000000001,652440391,652440391,15,-0.3208443224430084,-0.5973703265190125,0.181690976023674,,57817
13,0,20833,526,652440412,652440412,-15,-0.2411075085401535,-0.4472241103649139,-0.1361388117074966,,57838
4,1,20834,844,652440414,652440414,1,-0.4005881249904633,-0.7427302002906799,0.01472983136773109,,57840
96,3,20835,766,652440419,652440419,3,-0.3632414937019348,-0.6732046008110046,0.04008934274315834,,57845
7,7,20839,662,652440428,652440428,7,-0.3124153912067413,-0.5780413150787354,0.08067750185728073,,57854
39,8,20840,616,652440430,652440430,-7,-0.2908006608486176,-0.5378245711326599,-0.07507151365280151,,57856
2,9,20840,0.73,652440433,652440433,9,-0.3429310023784637,-0.6342375874519348,0.1141971573233604,,57859
1,11,20842,0.6960000000000001,652440437,652440437,11,-0.3251621723175049,-0.6008734703063965,0.1328030675649643,,57863
5,12,20843,0.79,652440440,652440440,-3,-0.3755914866924286,-0.6937734484672546,-0.04134540632367134,,57866
62,13,20844,0.7020000000000001,652440442,652440442,13,-0.3257506489753723,-0.6014592051506042,0.1579156368970871,,57868
19,15,20845,0.7000000000000001,652440447,652440447,15,-0.3221113085746765,-0.5944918394088745,0.1811733245849609,,57873
14,0,20853,518,652440467,652440467,-15,-0.238976389169693,-0.4395906925201416,-0.1340682655572891,,57893
100,3,20856,762,652440474,652440474,3,-0.3637968003749847,-0.6683602929115295,0.03988000005483627,,57900
5,7,20859,674,652440483,652440483,7,-0.3201308846473694,-0.5874055027961731,0.08213993906974792,,57909
51,8,20860,604,652440486,652440486,-7,-0.2869747579097748,-0.5263489484786987,-0.07360908389091492,,57912
2,9,20861,0.6900000000000001,652440488,652440488,9,-0.3263353109359741,-0.5982928276062012,0.1079397797584534,,57914
1,11,20862,676,652440493,652440493,11,-0.3178536891937256,-0.5825009942054749,0.1289868801832199,,57919
13,12,20863,0.76,652440495,652440495,-3,-0.36365607380867,-0.6661622524261475,-0.03977532684803009,,57921
48,13,20864,0.7000000000000001,652440497,652440497,13,-0.3269141018390656,-0.598608136177063,0.1574657410383224,,57923
17,15,20866,0.6920000000000001,652440502,652440502,15,-0.3205819129943848,-0.5865265727043152,0.1791027784347534,,57928
13,0,20871,526,652440523,652440523,-15,-0.2440682798624039,-0.4456151723861694,-0.1361388117074966,,57949
100,3,20873,0.78,652440530,652440530,3,-0.3744186758995056,-0.68304044008255,0.04082204401493073,,57956
2,7,20877,678,652440539,652440539,7,-0.3238855302333832,-0.5898770093917847,0.08262741565704346,,57965
41,8,20878,0.6,652440541,652440541,-7,-0.2867154777050018,-0.5219650268554688,-0.07312160730361938,,57967
1,11,20880,0.6920000000000001,652440548,652440548,11,-0.3272485435009003,-0.595262885093689,0.1320398300886154,,57974
32,12,20881,762,652440550,652440550,-3,-0.3667095899581909,-0.6667665839195251,-0.03988000005483627,,57976
27,15,20883,0.6860000000000001,652440557,652440557,15,-0.3195260763168335,-0.5804955959320068,0.1775498688220978,,57983
13,3,20893,744,652440585,652440585,3,-0.3594098389148712,-0.6502648591995239,0.03893795236945152,,58011
2,7,20897,734,652440594,652440594,7,-0.3528641164302826,-0.6373705863952637,0.08945209532976151,,58020
30,8,20898,602,652440596,652440596,-7,-0.2894974946975708,-0.5226975679397583,-0.07336534559726715,,58022
8,10,20899,722,652440601,652440601,-5,-0.348590761423111,-0.6291333436965942,-0.06292644888162613,,58027
2,11,20900,0.6860000000000001,652440603,652440603,11,-0.3264689743518829,-0.5889656543731689,0.1308949738740921,,58029
40,12,20901,752,652440606,652440606,-3,-0.3641918301582336,-0.6567490696907043,-0.03935663774609566,,58032
1,13,20902,0.6820000000000001,652440608,652440608,13,-0.3223687410354614,-0.5810901522636414,0.1534166187047958,,58034
25,15,20903,0.6920000000000001,652440612,652440612,15,-0.3243628442287445,-0.5844441652297974,0.1791027784347534,,58038
6,3,20915,746,652440640,652440640,3,-0.3628768920898438,-0.6506243348121643,0.03904262185096741,,58066
2,7,20918,734,652440649,652440649,7,-0.3551978468894958,-0.6360729932785034,0.08945209532976151,,58075
33,8,20919,0.5680000000000001,652440652,652440652,-7,-0.2749528884887695,-0.492171972990036,-0.06922178715467453,,58078
1,11,20921,0.6840000000000001,652440659,652440659,11,-0.3276673555374146,-0.5860515236854553,0.1305133551359177,,58085
39,12,20922,756,652440661,652440661,-3,-0.3685464560985565,-0.6588960886001587,-0.03956598415970802,,58087
1,13,20923,706,652440663,652440663,13,-0.335915595293045,-0.6003118753433228,0.1588154435157776,,58089
14,15,20925,706,652440668,652440668,15,-0.33321213722229,-0.5949931144714355,0.1827262490987778,,58094
14,6,20937,536,652440702,652440702,-9,-0.2596433758735657,-0.461357444524765,-0.08384887129068375,,58128
2,7,20938,734,652440705,652440705,7,-0.3574159741401672,-0.6348292231559753,0.08945209532976151,,58131
22,8,20939,0.5640000000000001,652440707,652440707,-7,-0.2747208476066589,-0.4877499938011169,-0.068734310567379,,58133
1,11,20941,0.8,652440714,652440714,11,-0.3856269717216492,-0.6840984225273132,0.1526471972465515,,58140
48,12,20942,746,652440716,652440716,-3,-0.3659388422966003,-0.6489071249961853,-0.03904262185096741,,58142
1,13,20943,638,652440718,652440718,13,-0.3054529130458832,-0.5414285659790039,0.1435187757015228,,58144
1,15,20945,744,652440723,652440723,15,-0.3533336520195007,-0.625788688659668,0.1925613731145859,,58149
14,6,20957,536,652440758,652440758,-9,-0.2612522542476654,-0.460448294878006,-0.08384887129068375,,58184
2,7,20958,734,652440760,652440760,7,-0.3596297800540924,-0.6335777640342712,0.08945209532976151,,58186
34,8,20959,548,652440762,652440762,-7,-0.2685799896717072,-0.4729784727096558,-0.06678439676761627,,58188
1,11,20961,708,652440769,652440769,11,-0.3433911204338074,-0.604232132434845,0.1350927650928497,,58195
58,12,20962,0.76,652440771,652440771,-3,-0.3751116693019867,-0.6597796082496643,-0.03977532684803009,,58197
2,13,20963,0.6880000000000001,652440774,652440774,13,-0.331427276134491,-0.5827069282531738,0.154766321182251,,58200
1,15,20965,768,652440778,652440778,15,-0.3669841587543488,-0.6446983218193054,0.1987730264663696,,58204
2,7,20978,734,652440815,652440815,7,-0.3618391752243042,-0.6323185563087463,0.08945209532976151,,58241
10,8,20979,584,652440818,652440818,-7,-0.2879816591739655,-0.5030478835105896,-0.07117169350385666,,58244
8,10,20980,722,652440822,652440822,-5,-0.3574497997760773,-0.6241425275802612,-0.06292644888162613,,58248
1,11,20981,704,652440824,652440824,11,-0.3435462415218353,-0.5996228456497192,0.1343295276165009,,58250
41,12,20982,744,652440827,652440827,-3,-0.3694669306278229,-0.6446037888526917,-0.03893795236945152,,58253
1,13,20983,718,652440829,652440829,13,-0.3479996621608734,-0.6069045662879944,0.1615148633718491,,58255
2,15,20985,708,652440834,652440834,15,-0.3403860628604889,-0.5931466817855835,0.1832438856363297,,58260
14,6,20997,536,652440868,652440868,-9,-0.2644603848457336,-0.4586132168769836,-0.08384887129068375,,58294
2,7,20998,758,652440870,652440870,7,-0.3759475350379944,-0.6516854763031006,0.0923769623041153,,58296
31,8,20999,596,652440873,652440873,-7,-0.2956893444061279,-0.5123554468154907,-0.07263413071632385,,58299
15,10,21000,0.75,652440877,652440877,-5,-0.3735730051994324,-0.6470474600791931,-0.06536680459976196,,58303
2,11,21001,0.6840000000000001,652440880,652440880,11,-0.3358179926872253,-0.5814194083213806,0.1305133551359177,,58306
14,12,21002,0.74,652440882,652440882,-3,-0.3697162866592407,-0.6398515105247498,-0.03872860595583916,,58308
1,13,21003,766,652440884,652440884,13,-0.3735221326351166,-0.6461777091026306,0.1723125129938126,,58310
1,15,21004,756,652440889,652440889,15,-0.3655613660812378,-0.6321512460708618,0.1956671923398972,,58315
2,7,21018,734,652440926,652440926,7,-0.3662447333335876,-0.6297770142555237,0.08945209532976151,,58352
33,8,21019,0.5600000000000001,652440928,652440928,-7,-0.2795076370239258,-0.4804350733757019,-0.06824683398008347,,58354
