reflectivity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,X,Y,Z
100,15,4335,1132,260562415,260562415,15,0.7505871653556824,0.7951124310493469,0.2929831445217133
100,0,4342,1112,260562436,260562436,-15,0.7382795810699463,0.7801631093025208,-0.2878067791461945
100,1,4343,1.09,260562438,260562438,1,0.7492258548736572,0.7914535999298096,0.01902312226593494
100,2,4344,1096,260562440,260562440,-13,0.7342888712882996,0.775403618812561,-0.2465463578701019
100,3,4344,1084,260562443,260562443,3,0.7443310618400574,0.7860081195831299,0.056732177734375
100,4,4345,1084,260562445,260562445,-11,0.7317931652069092,0.7724980711936951,-0.2068369537591934
100,5,4346,1088,260562447,260562447,5,0.7455308437347412,0.7867248058319092,0.09482544660568237
100,6,4347,1.09,260562450,260562450,-9,0.7406599521636963,0.7813116908073425,-0.1705135703086853
100,7,4348,1098,260562452,260562452,7,0.7499036192893982,0.7907861471176147,0.1338125318288803
100,8,4349,1.08,260562454,260562454,-7,0.7377458810806274,0.7776936888694763,-0.1316188871860504
100,9,4349,1108,260562457,260562457,9,0.7531682252883911,0.7939512133598328,0.1733293831348419
100,10,4350,1.08,260562459,260562459,-5,0.7405939698219299,0.7804232239723206,-0.09412819892168045
100,11,4351,1114,260562461,260562461,11,0.7528766393661499,0.7930892109870911,0.2125612199306488
100,12,4352,1.08,260562463,260562463,-3,0.7426771521568298,0.7820714712142944,-0.05652283132076263
100,13,4353,1116,260562466,260562466,13,0.7489275932312012,0.7883778810501099,0.2510453760623932
100,14,4354,1076,260562468,260562468,-1,0.7411013245582581,0.7798667550086975,-0.01877878978848457
100,15,4355,1136,260562470,260562470,15,0.7560200691223145,0.7952878475189209,0.2940184473991394
100,0,4362,1104,260562491,260562491,-15,0.7356674671173096,0.7719871401786804,-0.2857362329959869
100,1,4363,1086,260562493,260562493,1,0.7492243647575378,0.7859386801719666,0.01895331405103207
100,2,4364,1.1,260562496,260562496,-13,0.7396807670593262,0.7756563425064087,-0.2474461644887924
100,3,4364,1086,260562498,260562498,3,0.7484485507011414,0.784850537776947,0.05683684721589088
100,4,4365,1082,260562500,260562500,-11,0.7331300973892212,0.7685183882713318,-0.206455335021019
100,5,4366,1076,260562503,260562503,5,0.7400194406509399,0.7754693031311035,0.09377957880496979
100,6,4367,1092,260562505,260562505,-9,0.7447467446327209,0.7801503539085388,-0.1708264350891113
100,7,4368,1.1,260562507,260562507,7,0.7540303468704224,0.7895993590354919,0.1340562850236893
100,8,4369,1086,260562510,260562510,-7,0.7445696592330933,0.7794199585914612,-0.1323501020669937
100,9,4369,1102,260562512,260562512,9,0.7518415451049805,0.7870321869850159,0.1723907738924026
100,10,4370,1066,260562514,260562514,-5,0.7336781024932861,0.7677503228187561,-0.09290802478790283
100,11,4371,1.11,260562516,260562516,11,0.7529272437095642,0.7876180410385132,0.2117979824542999
100,12,4372,1086,260562519,260562519,-3,0.7495436668395996,0.783804714679718,-0.05683684721589088
100,13,4373,1126,260562521,260562521,13,0.7584103941917419,0.7927996516227722,0.2532948851585388
100,14,4374,1084,260562523,260562523,-1,0.7493493556976318,0.7830540537834167,-0.01891840808093548
100,15,4375,1124,260562526,260562526,15,0.7507761716842651,0.7842710018157959,0.2909125983715057
100,0,4382,1.1,260562546,260562546,-15,0.735682487487793,0.76662677526474,-0.2847009599208832
100,1,4383,1076,260562549,260562549,1,0.7450391054153442,0.7761057019233704,0.01877878978848457
100,2,4384,1096,260562551,260562551,-13,0.7396842837333679,0.7702584862709045,-0.2465463578701019
100,3,4384,1096,260562553,260562553,3,0.7581006288528442,0.7894360423088074,0.0573602095246315
100,4,4385,1.09,260562556,260562556,-11,0.741248607635498,0.7716178297996521,-0.2079818099737167
100,5,4386,1076,260562558,260562558,5,0.7427218556404114,0.7728813886642456,0.09377957880496979
100,6,4387,1082,260562560,260562560,-9,0.7406205534934998,0.77042555809021,-0.16926209628582
100,7,4388,1.1,260562562,260562562,7,0.7567819952964783,0.7869624495506287,0.1340562850236893
100,8,4389,1088,260562565,260562565,-7,0.7486620545387268,0.7782467603683472,-0.1325938403606415
100,9,4389,1108,260562567,260562567,9,0.7586926817893982,0.7886738181114197,0.1733293831348419
100,10,4390,1082,260562569,260562569,-5,0.7474058270454407,0.7766695618629456,-0.09430251270532608
100,11,4391,1.1,260562572,260562572,11,0.7488640546798706,0.7779131531715393,0.2098898887634277
100,12,4392,1088,260562574,260562574,-3,0.7536605000495911,0.782622218132019,-0.05694152042269707
100,13,4393,1.13,260562576,260562576,13,0.7638771533966064,0.7929544448852539,0.2541946768760681
100,14,4394,1088,260562579,260562579,-1,0.7548533082008362,0.7833133935928345,-0.01898821815848351
100,15,4394,1.12,260562581,260562581,15,0.7506917119026184,0.7789949178695679,0.289877325296402
100,0,4402,1102,260562602,260562602,-15,0.7396965026855469,0.7654432654380798,-0.2852185964584351
100,1,4403,1082,260562604,260562604,1,0.7519132494926453,0.7778135538101196,0.01888350397348404
100,2,4404,1084,260562606,260562606,-13,0.7342403531074524,0.7592666149139404,-0.2438469380140305
100,3,4404,1096,260562609,260562609,3,0.7608516216278076,0.7867849469184875,0.0573602095246315
100,4,4405,1094,260562611,260562611,-11,0.7466675639152527,0.7718478441238403,-0.2087450474500656
100,5,4406,1088,260562613,260562613,5,0.7537283301353455,0.7788746356964111,0.09482544660568237
100,6,4407,1084,260562615,260562615,-9,0.7446792721748352,0.7692549228668213,-0.169574961066246
100,7,4408,1092,260562618,260562618,7,0.7540006041526794,0.7786118984222412,0.133081316947937
100,8,4409,1.09,260562620,260562620,-7,0.7527552843093872,0.777054488658905,-0.1328375786542892
100,9,4409,1118,260562622,260562622,9,0.7683132290840149,0.7931147217750549,0.1748937368392944
100,10,4410,1074,260562625,260562625,-5,0.7445662021636963,0.7683327198028564,-0.09360526502132416
100,11,4411,1094,260562627,260562627,11,0.7474754452705383,0.7710654735565186,0.2087450474500656
100,12,4412,1082,260562629,260562629,-3,0.7522165179252625,0.7756852507591248,-0.05662750452756882
100,13,4413,1134,260562632,260562632,13,0.7693542242050171,0.7930806279182434,0.2550944983959198
100,14,4414,1088,260562634,260562634,-1,0.7575830221176147,0.7806736826896667,-0.01898821815848351
100,15,4415,1132,260562636,260562636,15,0.761615514755249,0.7845550775527954,0.2929831445217133
100,0,4422,1.11,260562657,260562657,-15,0.7477531433105469,0.7683945894241333,-0.2872891426086426
100,1,4423,1086,260562659,260562659,1,0.7574135065078735,0.7780498862266541,0.01895331405103207
100,2,4424,1088,260562662,260562662,-13,0.7396053075790405,0.7594912648200989,-0.2447467446327209
100,3,4425,1086,260562664,260562664,3,0.756761908531189,0.7768378257751465,0.05683684721589088
100,4,4425,1.1,260562666,260562666,-11,0.7534670829772949,0.7734556198120117,-0.2098898887634277
100,5,4426,1088,260562668,260562668,5,0.7564425468444824,0.7762389183044434,0.09482544660568237
100,6,4427,1088,260562671,260562671,-9,0.7501177191734314,0.7694798111915588,-0.1702006906270981
100,7,4428,1.09,260562673,260562673,7,0.7553279399871826,0.7745540142059326,0.1328375786542892
100,8,4429,1.08,260562675,260562675,-7,0.748532235622406,0.7673173546791077,-0.1316188871860504
100,9,4429,1118,260562678,260562678,9,0.771077036857605,0.7904279828071594,0.1748937368392944
100,10,4430,1078,260562680,260562680,-5,0.7500267028808594,0.7685809135437012,-0.09395389258861542
100,11,4431,1106,260562682,260562682,11,0.7583909034729004,0.77688068151474,0.211034744977951
100,12,4432,1068,260562685,260562685,-3,0.745151698589325,0.763052225112915,-0.05589479953050613
100,13,4433,1114,260562687,260562687,13,0.7585002779960632,0.7764503955841064,0.2505954802036285
100,14,4434,1096,260562689,260562689,-1,0.7658939361572266,0.783745288848877,-0.01912783831357956
100,15,4434,1136,260562692,260562692,15,0.7669134140014648,0.7847884893417358,0.2940184473991394
100,0,4442,1116,260562712,260562712,-15,0.754487156867981,0.7699190974235535,-0.2888420522212982
100,1,4443,1.09,260562715,260562715,1,0.7629244923591614,0.7782572507858276,0.01902312226593494
100,2,4444,1092,260562717,260562717,-13,0.7449808120727539,0.7596876621246338,-0.2456465512514114
100,3,4445,1.08,260562719,260562719,3,0.7552729845046997,0.7699142098426819,0.05652283132076263
100,4,4445,1.09,260562721,260562721,-11,0.7492881417274475,0.763813316822052,-0.2079818099737167
100,5,4446,1092,260562724,260562724,5,0.7619385123252869,0.7764377593994141,0.09517407417297363
100,6,4447,1102,260562726,260562726,-9,0.7624858617782593,0.7767243385314941,-0.1723907738924026
100,7,4448,1102,260562728,260562728,7,0.7663722634315491,0.7804108262062073,0.134300023317337
100,8,4449,1.08,260562731,260562731,-7,0.75120609998703,0.7646998167037964,-0.1316188871860504
100,9,4450,1.11,260562733,260562733,9,0.7684307098388672,0.7819607853889465,0.1736422628164291
100,10,4450,1078,260562735,260562735,-5,0.7527049779891968,0.7659581303596497,-0.09395389258861542
100,11,4451,1114,260562738,260562738,11,0.7666032910346985,0.7798289060592651,0.2125612199306488
100,12,4452,1074,260562740,260562740,-3,0.7520118951797485,0.7647187113761902,-0.05620881542563438
100,13,4453,1116,260562742,260562742,13,0.7625726461410522,0.7751871943473816,0.2510453760623932
100,14,4454,1066,260562745,260562745,-1,0.7475860118865967,0.7596874237060547,-0.01860426552593708
100,15,4455,1136,260562747,260562747,15,0.7697846293449402,0.781972348690033,0.2940184473991394
100,0,4462,1108,260562768,260562768,-15,0.7517423033714294,0.7617805600166321,-0.2867715060710907
100,1,4463,1096,260562770,260562770,1,0.7698509693145752,0.7798587083816528,0.01912783831357956
100,2,4464,1.1,260562772,260562772,-13,0.7531052231788635,0.762628972530365,-0.2474461644887924
100,3,4465,1088,260562774,260562774,3,0.7635703682899475,0.7729566097259521,0.05694152042269707
100,4,4465,1086,260562777,260562777,-11,0.7491903305053711,0.7583997845649719,-0.2072185724973679
100,5,4466,1088,260562779,260562779,5,0.761843204498291,0.77093905210495,0.09482544660568237
100,6,4467,1.1,260562781,260562781,-9,0.7638037800788879,0.7726532220840454,-0.1720779091119766
100,7,4468,1106,260562784,260562784,7,0.7718833684921265,0.7805538773536682,0.1347874999046326
100,8,4469,1088,260562786,260562786,-7,0.7594550848007202,0.7677179574966431,-0.1325938403606415
100,9,4469,1106,260562788,260562788,9,0.7682411074638367,0.7765995860099792,0.1730165183544159
100,10,4470,1074,260562791,260562791,-5,0.7525712251663208,0.7604936957359314,-0.09360526502132416
100,11,4471,1108,260562793,260562793,11,0.7651771903038025,0.7729624509811401,0.2114163637161255
100,12,4472,1092,260562795,260562795,-3,0.7673248648643494,0.7748614549636841,-0.05715086311101913
100,13,4473,1124,260562798,260562798,13,0.7707597017288208,0.7780584096908569,0.2528449892997742
100,14,4474,1062,260562800,260562800,-1,0.7474181652069092,0.7542324662208557,-0.01853445544838905
100,15,4474,1132,260562802,260562802,15,0.7696539163589478,0.7766709327697754,0.2929831445217133
100,0,4482,1104,260562823,260562823,-15,0.7516734004020691,0.7564111948013306,-0.2857362329959869
100,1,4483,1086,260562825,260562825,1,0.7655194997787476,0.7700757384300232,0.01895331405103207
100,2,4484,1.1,260562827,260562827,-13,0.7557626962661743,0.7599955201148987,-0.2474461644887924
100,3,4485,1098,260562830,260562830,3,0.7733067274093628,0.7773663997650146,0.05746487900614738
100,4,4485,1094,260562832,260562832,-11,0.7573714852333069,0.7613474726676941,-0.2087450474500656
100,5,4486,1076,260562834,260562834,5,0.7560973763465881,0.7598013877868652,0.09377957880496979
100,6,4487,1.08,260562837,260562837,-9,0.7525599002838135,0.7559826374053955,-0.1689492166042328
100,7,4488,1096,260562839,260562839,7,0.7675996422767639,0.770821750164032,0.1335687935352325
100,8,4489,1082,260562841,260562841,-7,0.7579273581504822,0.7608432173728943,-0.1318626254796982
100,9,4490,1108,260562844,260562844,9,0.7724766731262207,0.7751778364181519,0.1733293831348419
100,10,4490,1072,260562846,260562846,-5,0.7538148760795593,0.7564507722854614,-0.09343095868825912
100,11,4491,1106,260562848,260562848,11,0.7664846181869507,0.7688964009284973,0.211034744977951
100,12,4492,1092,260562850,260562850,-3,0.7700249552726746,0.7721782922744751,-0.05715086311101913
100,13,4493,1124,260562853,260562853,13,0.773470938205719,0.7753632068634033,0.2528449892997742
100,14,4494,1074,260562855,260562855,-1,0.7585214376449585,0.7601117491722107,-0.01874388381838799
100,15,4495,1128,260562857,260562857,15,0.7697656750679016,0.7711103558540344,0.2919478714466095
100,0,4501,1108,260562878,260562878,-15,0.7569101452827454,0.7566459774971008,-0.2867715060710907
100,1,4502,1076,260562880,260562880,1,0.7609965205192566,0.7604654431343079,0.01877878978848457
100,2,4503,1088,260562883,260562883,-13,0.7500066161155701,0.7492216229438782,-0.2447467446327209
100,3,4504,1098,260562885,260562885,3,0.7758803367614746,0.7747977375984192,0.05746487900614738
100,4,4504,1102,260562887,260562887,-11,0.7654488086700439,0.7643808126449585,-0.2102715075016022
100,5,4505,1088,260562890,260562890,5,0.7670731544494629,0.7657355070114136,0.09482544660568237
100,6,4506,1084,260562892,260562892,-9,0.7578592300415039,0.756273627281189,-0.169574961066246
100,7,4507,1096,260562894,260562894,7,0.7701515555381775,0.7682720422744751,0.1335687935352325
100,8,4508,1092,260562897,260562897,-7,0.7674744129180908,0.7653341889381409,-0.133081316947937
100,9,4508,1112,260562899,260562899,9,0.7777056694030762,0.7755368947982788,0.1739551275968552
100,10,4509,1078,260562901,260562901,-5,0.7605523467063904,0.7581667304039001,-0.09395389258861542
100,11,4510,1102,260562903,260562903,11,0.766248881816864,0.7635787725448608,0.2102715075016022
100,12,4511,1078,260562906,260562906,-3,0.762676477432251,0.7597536444664001,-0.05641816183924675
100,13,4512,1134,260562908,260562908,13,0.7829421162605286,0.7796694040298462,0.2550944983959198
100,14,4513,1082,260562910,260562910,-1,0.7667067050933838,0.7632353901863098,-0.01888350397348404
100,15,4513,1128,260562913,260562913,15,0.772184431552887,0.7686882615089417,0.2919478714466095
100,0,4521,1.11,260562933,260562933,-15,0.7609177231788635,0.7553602457046509,-0.2872891426086426
100,1,4522,1.09,260562936,260562936,1,0.7735823392868042,0.7676643133163452,0.01902312226593494
100,2,4523,1096,260562938,260562938,-13,0.7581512928009033,0.7520887851715088,-0.2465463578701019
100,3,4524,1084,260562940,260562940,3,0.7686528563499451,0.7622402310371399,0.056732177734375
100,4,4524,1094,260562943,260562943,-11,0.7625362277030945,0.756174623966217,-0.2087450474500656
100,5,4525,1088,260562945,260562945,5,0.769741415977478,0.763053297996521,0.09482544660568237
100,6,4526,1092,260562947,260562947,-9,0.7661069631576538,0.7591853737831116,-0.1708264350891113
100,7,4527,1084,260562950,260562950,7,0.7643670439720154,0.7571967840194702,0.1321063637733459
100,8,4528,1072,260562952,260562952,-7,0.756036102771759,0.7486825585365295,-0.1306439340114594
100,9,4529,1122,260562954,260562954,9,0.7875621914863586,0.7796298265457153,0.1755194664001465
100,10,4529,1082,260562956,260562956,-5,0.7660260796546936,0.7583106756210327,-0.09430251270532608
100,11,4530,1102,260562959,260562959,11,0.7689095735549927,0.7608994245529175,0.2102715075016022
100,12,4531,1076,260562961,260562961,-3,0.7639039754867554,0.7556821703910828,-0.05631348863244057
100,13,4532,1116,260562963,260562963,13,0.7731881737709045,0.7645994424819946,0.2510453760623932
100,14,4533,1078,260562966,260562966,-1,0.7665219902992249,0.7577427625656128,-0.01881369389593601
100,15,4534,1136,260562968,260562968,15,0.7804930210113525,0.7712845206260681,0.2940184473991394
100,0,4541,1116,260562989,260562989,-15,0.7676771283149719,0.7567682266235352,-0.2888420522212982
100,1,4542,1098,260562991,260562991,1,0.7819545269012451,0.7705737352371216,0.019162742421031
100,2,4543,1092,260562993,260562993,-13,0.7579954266548157,0.7467025518417358,-0.2456465512514114
100,3,4544,1082,260562996,260562996,3,0.7698858380317688,0.758151113986969,0.05662750452756882
100,4,4544,1086,260562998,260562998,-11,0.7595757246017456,0.7479981184005737,-0.2072185724973679
100,5,4545,1092,260563000,260563000,5,0.7752399444580078,0.7631571888923645,0.09517407417297363
100,6,4546,1.1,260563003,260563003,-9,0.7743842601776123,0.7620487213134766,-0.1720779091119766
100,7,4547,1096,260563005,260563005,7,0.7754963040351868,0.7628766894340515,0.1335687935352325
100,8,4548,1.08,260563007,260563007,-7,0.764306366443634,0.7516064047813416,-0.1316188871860504
100,9,4548,1112,260563009,260563009,9,0.783100962638855,0.7700886726379395,0.1739551275968552
100,10,4549,1082,260563012,260563012,-5,0.7686684131622314,0.7556321024894714,-0.09430251270532608
100,11,4550,1114,260563014,260563014,11,0.7799626588821411,0.7664672136306763,0.2125612199306488
100,12,4551,1088,260563016,260563016,-3,0.7750858664512634,0.7614089250564575,-0.05694152042269707
100,13,4552,1114,260563019,260563019,13,0.7744619846343994,0.7605304718017578,0.2505954802036285
100,14,4553,1074,260563021,260563021,-1,0.7663083076477051,0.7522607445716858,-0.01874388381838799
100,15,4553,1132,260563023,260563023,15,0.7802892327308655,0.765985369682312,0.2929831445217133
100,0,4561,1104,260563044,260563044,-15,0.762031078338623,0.7459754943847656,-0.2857362329959869
100,1,4562,1094,260563046,260563046,1,0.7817811369895935,0.765042245388031,0.01909293234348297
100,2,4563,1104,260563049,260563049,-13,0.7689554691314697,0.7522284984588623,-0.2483459711074829
100,3,4564,1088,260563051,260563051,3,0.7768114805221558,0.759648323059082,0.05694152042269707
100,4,4564,1084,260563053,260563053,-11,0.7607784271240234,0.7439695596694946,-0.2068369537591934
100,5,4565,1084,260563056,260563056,5,0.7722002863883972,0.7548754215240479,0.09447682648897171
100,6,4566,1086,260563058,260563058,-9,0.7671499848365784,0.7496766448020935,-0.1698878258466721
100,7,4567,1104,260563060,260563060,7,0.7838345170021057,0.7657136917114258,0.1345437616109848
100,8,4568,1086,260563062,260563062,-7,0.7711860537528992,0.7530946731567383,-0.1323501020669937
100,9,4569,1108,260563065,260563065,9,0.783091127872467,0.7644535303115845,0.1733293831348419
100,10,4569,1074,260563067,260563067,-5,0.7655985951423645,0.7473772764205933,-0.09360526502132416
100,11,4570,1118,260563069,260563069,11,0.7854435443878174,0.7664822936058044,0.2133244574069977
100,12,4571,1096,260563072,260563072,-3,0.7834576368331909,0.7642773985862732,-0.0573602095246315
100,13,4572,1.12,260563074,260563074,13,0.781297504901886,0.7619040608406067,0.2519451677799225
100,14,4573,1066,260563076,260563076,-1,0.763201892375946,0.7439978122711182,-0.01860426552593708
100,15,4574,1124,260563079,260563079,15,0.7775572538375854,0.7577272653579712,0.2909125983715057
100,0,4581,1104,260563099,260563099,-15,0.7646303772926331,0.7433109283447266,-0.2857362329959869
100,1,4582,1086,260563102,260563102,1,0.7787105441093445,0.7567341923713684,0.01895331405103207
100,2,4583,1104,260563104,260563104,-13,0.7715765833854675,0.7495397925376892,-0.2483459711074829
100,3,4584,1094,260563106,260563106,3,0.7837569117546082,0.7611063718795776,0.05725553631782532
100,4,4584,1.09,260563109,260563109,-11,0.7675960063934326,0.7454125881195068,-0.2079818099737167
100,5,4585,1084,260563111,260563111,5,0.7748305797576904,0.7521753311157227,0.09447682648897171
100,6,4586,1.09,260563113,260563113,-9,0.7725973725318909,0.7497455477714539,-0.1705135703086853
100,7,4587,1098,260563115,260563115,7,0.7822280526161194,0.7588263750076294,0.1338125318288803
100,8,4588,1092,260563118,260563118,-7,0.7780852913856506,0.7545439600944519,-0.133081316947937
100,9,4588,1114,260563120,260563120,9,0.7898761034011841,0.7659780383110046,0.1742679923772812
100,10,4589,1.07,260563122,260563122,-5,0.7653416991233826,0.7419267296791077,-0.09325664490461349
100,11,4590,1108,260563125,260563125,11,0.7810649871826172,0.7569046020507812,0.2114163637161255
100,12,4591,1096,260563127,260563127,-3,0.7861207127571106,0.7615379691123962,-0.0573602095246315
100,13,4592,1136,260563129,260563129,13,0.7951516509056091,0.7700175046920776,0.2555443942546844
100,14,4593,1074,260563132,260563132,-1,0.7715413570404053,0.7468926310539246,-0.01874388381838799
100,15,4593,1128,260563134,260563134,15,0.782841682434082,0.7578319907188416,0.2919478714466095
100,0,4601,1106,260563155,260563155,-15,0.7686102390289307,0.7419791221618652,-0.2862538695335388
100,1,4602,1.08,260563157,260563157,1,0.7770304679870605,0.749845564365387,0.0188485998660326
100,2,4603,1088,260563159,260563159,-13,0.762968122959137,0.7360181212425232,-0.2447467446327209
100,3,4604,1.1,260563162,260563162,3,0.7907218933105469,0.7625251412391663,0.05756955221295357
100,4,4604,1098,260563164,260563164,-11,0.7758461236953735,0.7481798529624939,-0.2095082700252533
100,5,4605,1088,260563166,260563166,5,0.7803202867507935,0.7522316575050354,0.09482544660568237
100,6,4606,1088,260563168,260563168,-9,0.7737873792648315,0.7456734180450439,-0.1702006906270981
100,7,4607,1088,260563171,260563171,7,0.7777239084243774,0.7492051720619202,0.1325938403606415
100,8,4608,1094,260563173,260563173,-7,0.78214430809021,0.7532002925872803,-0.1333250552415848
100,9,4608,1.11,260563175,260563175,9,0.7896993160247803,0.760475754737854,0.1736422628164291
100,10,4609,1076,260563178,260563178,-5,0.7722329497337341,0.7433960437774658,-0.09377957880496979
100,11,4610,1106,260563180,260563180,11,0.7822877168655396,0.7528122663497925,0.211034744977951
100,12,4611,1078,260563182,260563182,-3,0.7758198380470276,0.7463274002075195,-0.05641816183924675
100,13,4612,1.13,260563185,260563185,13,0.7936207056045532,0.7631849050521851,0.2541946768760681
100,14,4613,1078,260563187,260563187,-1,0.7770270109176636,0.7469666004180908,-0.01881369389593601
100,15,4613,1132,260563189,260563189,15,0.7882676720619202,0.7577723860740662,0.2929831445217133
100,0,4620,1112,260563210,260563210,-15,0.7752495408058167,0.7434375882148743,-0.2878067791461945
100,1,4621,1.09,260563212,260563212,1,0.7867304682731628,0.754183828830719,0.01902312226593494
100,2,4622,1092,260563215,260563215,-13,0.7682186365127563,0.7361806035041809,-0.2456465512514114
100,3,4623,1092,260563217,260563217,3,0.7874771356582642,0.7543722987174988,0.05715086311101913
100,4,4623,1.1,260563219,260563219,-11,0.7797406315803528,0.7469610571861267,-0.2098898887634277
100,5,4624,1.1,260563221,260563221,5,0.7914444208145142,0.7579079270362854,0.09587131440639496
100,6,4625,1094,260563224,260563224,-9,0.7805367112159729,0.7472013235092163,-0.1711392998695374
100,7,4626,1098,260563226,260563226,7,0.7873750925064087,0.7534843683242798,0.1338125318288803
100,8,4627,1082,260563228,260563228,-7,0.7760310769081116,0.7423691749572754,-0.1318626254796982
100,9,4628,1122,260563231,260563231,9,0.800915002822876,0.765906035900116,0.1755194664001465
100,10,4628,1086,260563233,260563233,-5,0.7818936705589294,0.7477161884307861,-0.09465114027261734
100,11,4629,1106,260563235,260563235,11,0.7847797870635986,0.7502139806747437,0.211034744977951
100,12,4630,1076,260563238,260563238,-3,0.7768465280532837,0.7423706650733948,-0.05631348863244057
100,13,4631,1122,260563240,260563240,13,0.7905107140541077,0.7551645636558533,0.2523950934410095
100,14,4632,1078,260563242,260563242,-1,0.7794997692108154,0.7443857789039612,-0.01881369389593601
100,15,4632,1.14,260563244,260563244,15,0.7963647246360779,0.7604910135269165,0.2950537204742432
100,0,4640,1.12,260563265,260563265,-15,0.7834358811378479,0.7460559010505676,-0.289877325296402
100,1,4641,1096,260563268,260563268,1,0.7937033772468567,0.7555693984031677,0.01912783831357956
100,2,4642,1096,260563270,260563270,-13,0.773607075214386,0.7361813187599182,-0.2465463578701019
100,3,4643,1088,260563272,260563272,3,0.7872114181518555,0.7488657236099243,0.05694152042269707
100,4,4643,1.09,260563274,260563274,-11,0.7752310633659363,0.7374688982963562,-0.2079818099737167
100,5,4644,1096,260563277,260563277,5,0.7911975979804993,0.7523947358131409,0.0955226942896843
100,6,4645,1096,260563279,260563279,-9,0.7845718264579773,0.7458332180976868,-0.1714521795511246
100,7,4646,1092,260563281,260563281,7,0.7856835126876831,0.7466289401054382,0.133081316947937
100,8,4647,1088,260563284,260563284,-7,0.7829353809356689,0.743757426738739,-0.1325938403606415
100,9,4648,1112,260563286,260563286,9,0.7964215874671936,0.7563043832778931,0.1739551275968552
100,10,4648,1088,260563288,260563288,-5,0.7859436869621277,0.7463542819023132,-0.09482544660568237
100,11,4649,1124,260563291,260563291,11,0.8002085089683533,0.7596349716186523,0.214469313621521
100,12,4650,1082,260563293,260563293,-3,0.7837794423103333,0.7437789440155029,-0.05662750452756882
100,13,4651,1.12,260563295,260563295,13,0.791728138923645,0.751059353351593,0.2519451677799225
100,14,4652,1.07,260563297,260563297,-1,0.7762894034385681,0.7361562848091125,-0.01867407560348511
100,15,4653,1.14,260563300,260563300,15,0.7991467118263245,0.7575670480728149,0.2950537204742432
100,0,4660,1108,260563321,260563321,-15,0.7776135206222534,0.7353525161743164,-0.2867715060710907
100,1,4661,1092,260563323,260563323,1,0.7934296131134033,0.7500467896461487,0.01905802823603153
100,2,4662,1108,260563325,260563325,-13,0.784670352935791,0.7415072321891785,-0.2492457628250122
100,3,4663,1092,260563327,260563327,3,0.7927243709564209,0.7488563060760498,0.05715086311101913
100,4,4663,1092,260563330,260563330,-11,0.7792277336120605,0.7361065149307251,-0.2083634287118912
100,5,4664,1084,260563332,260563332,5,0.7851276397705078,0.7414207458496094,0.09447682648897171
100,6,4665,1106,260563334,260563334,-9,0.7943527102470398,0.7498700022697449,-0.1730165183544159
100,7,4666,1108,260563337,260563337,7,0.7998349070549011,0.7547812461853027,0.1350312381982803
100,8,4667,1082,260563339,260563339,-7,0.7811948657035828,0.7369334101676941,-0.1318626254796982
100,9,4668,1108,260563341,260563341,9,0.79618239402771,0.7508092522621155,0.1733293831348419
100,10,4668,1074,260563344,260563344,-5,0.7783974409103394,0.7340378165245056,-0.09360526502132416
100,11,4669,1118,260563346,260563346,11,0.7985695004463196,0.7527970671653748,0.2133244574069977
100,12,4670,1094,260563348,260563348,-3,0.7950922846794128,0.7492570281028748,-0.05725553631782532
100,13,4671,1.13,260563350,260563350,13,0.8014373779296875,0.7549723386764526,0.2541946768760681
100,14,4672,1074,260563353,260563353,-1,0.7817659378051758,0.7361838817596436,-0.01874388381838799
100,15,4672,1128,260563355,260563355,15,0.7932160496711731,0.7469663619995117,0.2919478714466095
100,0,4680,1102,260563376,260563376,-15,0.7759508490562439,0.728666365146637,-0.2852185964584351
100,1,4681,1086,260563378,260563378,1,0.7916690707206726,0.7431667447090149,0.01895331405103207
100,2,4682,1108,260563380,260563380,-13,0.7872539162635803,0.738763689994812,-0.2492457628250122
100,3,4683,1096,260563383,260563383,3,0.7982468605041504,0.7488175630569458,0.0573602095246315
100,4,4683,1096,260563385,260563385,-11,0.7846561670303345,0.7360684275627136,-0.2091266661882401
100,5,4684,1088,260563387,260563387,5,0.7906175851821899,0.7414013147354126,0.09482544660568237
100,6,4685,1086,260563390,260563390,-9,0.7825537323951721,0.7335827946662903,-0.1698878258466721
100,7,4686,1106,260563392,260563392,7,0.8010162115097046,0.750627338886261,0.1347874999046326
100,8,4687,1098,260563394,260563394,-7,0.7953522801399231,0.7450590133666992,-0.1338125318288803
100,9,4688,1118,260563397,260563397,9,0.8060077428817749,0.7547765970230103,0.1748937368392944
100,10,4688,1074,260563399,260563399,-5,0.7809549570083618,0.7313162088394165,-0.09360526502132416
100,11,4689,1104,260563401,260563401,11,0.7911595702171326,0.7406131029129028,0.2106531262397766
100,12,4690,1.09,260563403,260563403,-3,0.7947861552238464,0.7437477111816406,-0.05704619362950325
100,13,4691,1.13,260563406,260563406,13,0.804067850112915,0.752170205116272,0.2541946768760681
100,14,4692,1074,260563408,260563408,-1,0.7843309044837952,0.7334505319595337,-0.01874388381838799
100,15,4692,1132,260563410,260563410,15,0.7986406683921814,0.7468319535255432,0.2929831445217133
100,0,4700,1108,260563432,260563432,-15,0.7827282547950745,0.729905903339386,-0.2867715060710907
100,1,4701,1082,260563434,260563434,1,0.7913329601287842,0.7376717329025269,0.01888350397348404
